,rotation,texture_u,texture_g,texture_r,texture_i,texture_z
4511,cw,0.1266257,24.5241,142.8751,126.0959,14.020420000000001
4512,cw,1.137948,783.0536,1103.779,1106.548,49.89178
4513,cw,111.8015,8924.405,9467.638,5041.713,346.5638
4514,cw,0.18157320000000002,46.58232,185.3813,220.0839,2.3128349999999998
4515,cw,0.2844967,65.44481,36.73814,64.73912,2.87014
4516,cw,0.12399849999999998,43.09434,31.453470000000003,34.2023,1.773091
4517,cw,0.356742,86.9164,74.79958,65.18386,2.576562
4518,cw,0.03601344,8.614008,10.53847,4.390522,-0.02081874
4519,cw,0.6348519,199.9482,374.293,392.1247,26.16489
4520,cw,0.09673028,17.91638,48.78727,51.26162,5.085287999999999
4521,cw,3.137299,420.4132,615.9835,969.1133,36.83668
4522,cw,1.6653040000000001,1951.99,1540.085,1111.131,56.296119999999995
4523,cw,0.2772132,92.2334,118.0449,27.5029,0.8849973
4524,cw,0.1637979,22.05609,15.36306,17.1628,0.6734279000000001
4525,cw,0.09613819,8.260914,8.650238,8.18415,0.4982927
4526,cw,0.02701876,2.969015,5.200086,4.514524,0.4037705
4527,cw,0.4461725,124.8482,117.384,104.7444,5.462932
4528,cw,2.5427720000000003,760.0405,1015.679,600.2501,36.11092
4529,cw,0.2121212,89.21214,126.5837,118.8917,4.347531
4530,cw,0.6351114999999999,106.0926,194.4331,54.448409999999996,2.409358
4531,cw,3.8300449999999997,882.2652,2049.819,2120.426,139.2504
4532,cw,37.16932,2691.555,2332.756,1055.275,95.77828000000001
4533,cw,0.1042876,19.62325,72.95036,80.63473,5.895517
4534,cw,0.03208349,21.05994,30.1936,24.145129999999998,0.43476400000000004
4535,cw,0.130664,16.812620000000003,55.2865,17.44669,0.6429687
4536,cw,0.1571991,17.37596,16.68565,10.11992,0.8709732
4537,cw,0.5802151999999999,35.91543,57.4364,50.33645,3.595993
4538,cw,39.57999,2129.823,3210.006,2945.8379999999997,250.8279
4539,cw,1.9914459999999998,876.73,1479.9379999999999,1388.874,92.9184
4540,cw,0.1483649,31.939329999999998,55.682480000000005,33.47769,1.0698370000000001
4541,cw,0.7111779,216.8672,593.5663,155.7807,7.648867999999999
4542,cw,0.7065648,101.3631,133.4779,168.1431,15.152000000000001
4543,cw,0.7101253000000001,143.4093,195.4362,176.6098,12.30706
4544,cw,0.29471529999999996,162.899,269.7527,40.02748,1.393319
4545,cw,0.07116055,23.27103,32.01961,24.007939999999998,0.8555389000000001
4546,cw,0.23756770000000002,13.51346,19.0579,19.49932,0.261825
4547,cw,21.506320000000002,2032.1889999999999,2284.459,1345.398,43.49787
4548,cw,0.06671936,9.223664,5.191372,3.195807,0.3276334
4549,cw,0.04602163,4.404762,7.47249,8.117445,0.8316442
4550,cw,0.68457,66.13256,56.06182,31.09365,2.041449
4551,cw,0.07943954,17.2119,21.57424,17.1571,1.809463
4552,cw,4.865154,543.5206,364.5681,247.6161,8.244158
4553,cw,0.17731429999999998,16.18347,18.762610000000002,20.3525,0.49448990000000004
4554,cw,0.08768424,16.92513,27.60006,13.855820000000001,0.5181431
4555,cw,0.06301799,19.51351,34.57805,24.18812,1.21653
4556,cw,443.7691,20251.66,12961.11,7035.118,452.0303
4557,cw,0.02071132,7.328923,3.9855949999999996,2.4215720000000003,0.1513797
4558,cw,0.6228113000000001,438.9662,166.8432,96.13143000000001,2.176621
4559,cw,1.458675,169.5116,135.6984,54.416819999999994,2.407824
4560,cw,1.202728,172.0589,245.7057,173.9589,5.43203
4561,cw,0.008620517,9.600887,13.71236,7.424119,0.1471362
4562,cw,2.119399,572.5398,925.2454,998.7844,6.954687
4563,cw,2.548213,988.203,609.1909,574.9246,17.868920000000003
4564,cw,1.395594,351.6513,516.5458,513.1054,2.162871
4565,cw,0.35620959999999996,30.45794,52.613009999999996,83.99126,2.286425
4566,cw,0.27381609999999995,48.52867,147.2577,100.855,1.947282
4567,cw,18.65581,1773.266,1890.465,1317.816,42.35028
4568,cw,0.2248754,27.06022,71.55046,59.152,1.1452719999999998
4569,cw,0.2659678,70.12634,126.325,130.0055,2.247228
4570,cw,1.170792,25.074460000000002,40.30754,56.748459999999994,0.9393488000000001
4571,cw,0.647112,56.03238,31.571679999999997,13.314039999999999,0.5338699
4572,cw,1.94363,80.43444000000001,73.15394,83.78917,3.9097739999999996
4573,cw,0.16339589999999998,23.70351,74.87688,79.82355,1.6446310000000002
4574,cw,0.05091884,22.04263,57.81041,51.01894,1.135833
4575,cw,3.898172,284.5851,165.0707,195.8309,0.8462645000000001
4576,cw,0.05381159,9.211821,22.60266,15.026829999999999,0.3419565
4577,cw,0.3208699,80.24113,57.296969999999995,53.07074,1.5065819999999999
4578,cw,0.006362670999999999,2.903809,7.648327,6.167477,0.06096954
4579,cw,0.01500805,15.28819,33.57434,24.07006,0.8669405000000001
4580,cw,0.04751636,17.40012,138.6245,99.71288,2.426606
4581,cw,0.199705,21.20769,34.20366,26.78868,0.8986209999999999
4582,cw,0.12495539999999998,170.727,340.2048,550.3696,22.22425
4583,cw,0.2293268,152.2,323.8594,266.7466,7.185239999999999
4584,cw,0.2985688,56.458659999999995,75.39347,59.736259999999994,2.93885
4585,cw,6.309771,778.6446,646.7951,458.6848,27.42952
4586,cw,49.08291,3118.0409999999997,2719.1290000000004,1880.5179999999998,97.17059
4587,cw,-0.01078191,5.935614,18.63822,21.42043,0.4206132000000001
4588,cw,0.06323369,24.01551,17.36124,24.18456,0.2993875
4589,cw,0.1659701,62.36028,63.42426999999999,32.53226,0.6988581
4590,cw,28.05647,2240.959,764.1619999999999,384.8211,27.33513
4591,cw,0.6152926999999999,21.31643,42.67474,31.377290000000002,3.385643
4592,cw,0.1510991,37.32548,9.13982,3.520915,0.0981206
4593,cw,0.1183076,9.436630000000001,13.893679999999998,8.720717,0.8679958000000001
4594,cw,0.1271083,22.83428,23.877129999999998,13.68961,0.21837399999999998
4595,cw,1.306495,80.61528,94.69499,74.46808,8.644734
4596,cw,0.2170575,19.577,18.443820000000002,8.766261,0.5946479
4597,cw,0.22277950000000002,7.764917,28.923859999999998,19.79947,1.8938220000000001
4598,cw,9.209621,873.0504,1050.766,495.5508,37.89297
4599,cw,1.384279,17.82668,23.73085,9.447376,3.9636169999999997
4600,cw,18.93871,3295.0490000000004,10240.24,8707.774,1232.855
4601,cw,1.610911,133.0081,161.8538,156.1328,10.21217
4602,cw,6.057507,4970.3679999999995,11297.91,7042.3330000000005,707.5324
4603,cw,25.459220000000002,1969.0339999999999,3511.643,2489.76,301.4828
4604,cw,0.07081603,4.662127,25.51033,27.35352,1.859516
4605,cw,1.2560639999999998,64.22131,117.6504,69.20255,4.311523
4606,cw,28.159540000000003,3294.357,3060.546,1517.105,105.33200000000001
4607,cw,0.9475121999999999,148.6451,67.50282,32.75077,2.52337
4608,cw,3.6166199999999997,464.9797,494.9242,337.1747,25.21647
4609,cw,0.5743576,37.933679999999995,29.28984,9.918776,0.9468280000000001
4610,cw,1.223025,103.4743,95.96644,27.063440000000003,2.457091
4611,cw,0.5119839,48.05809,53.48401,28.99575,1.357299
4612,cw,0.12580139999999998,15.584520000000001,11.21829,9.05245,0.9096926
4613,cw,0.3359182,44.46581,81.13618000000001,42.886379999999996,16.13137
4614,cw,1.797864,165.4012,167.3921,107.5871,6.345003
4615,cw,1.549504,18.885279999999998,27.1257,17.18817,1.0923459999999998
4616,cw,8.739951,552.2735,485.6078,280.866,23.80224
4617,cw,0.42594099999999996,144.9417,77.26825,45.54047,2.671493
4618,cw,3.251375,122.4088,58.43598000000001,26.1619,1.577587
4619,cw,0.9959173000000001,430.3663,479.4184,177.2505,10.3412
4620,cw,0.06572184,11.88145,17.80194,17.69304,1.112364
4621,cw,0.27391329999999997,332.5526,858.5051,700.7679,15.678679999999998
4622,cw,1.353925,585.9615,883.8682,622.6797,44.77277
4623,cw,1.234378,92.56953,56.29028,23.3845,0.7325047
4624,cw,0.09425728,15.30349,25.83494,18.4122,1.066677
4625,cw,10.87378,2905.281,3903.92,2590.093,244.1284
4626,cw,3.273336,454.7742,484.2575,425.2046,32.95507
4627,cw,7.095341,803.6464,1980.364,1618.836,184.6368
4628,cw,0.0008888510000000001,12.5211,47.60194,36.78736,1.754057
4629,cw,0.118278,15.7007,13.745779999999998,7.334548,0.6835405999999999
4630,cw,25.15302,2491.992,3364.185,1759.1860000000001,179.8017
4631,cw,0.28397140000000004,40.36208,288.6437,158.9858,17.39869
4632,cw,0.1021238,9.803852000000001,2.24138,1.277252,0.1038105
4633,cw,0.04862302,30.093529999999998,37.41957,22.55292,0.07749485
4634,cw,0.15960510000000003,71.99361,44.10582,16.4128,0.5555503
4635,cw,0.09667165,38.75523,68.06395,27.9116,2.304341
4636,cw,2.269199,484.56800000000004,358.2599,228.1575,7.557875999999999
4637,cw,2.459403,1331.118,2522.634,395.5205,19.576539999999998
4638,cw,0.0037304559999999996,11.96937,23.02906,17.377129999999998,0.7241456000000001
4639,cw,0.3457965,274.9462,647.0002,656.0555,51.263329999999996
4640,cw,0.1694464,8.366066,9.141124000000001,6.5915539999999995,0.21432039999999997
4641,cw,0.3704172,28.525920000000003,165.0438,121.1118,9.285758999999999
4642,cw,0.1661435,8.034722,27.016540000000003,16.38877,0.8206664
4643,cw,0.5679460999999999,33.2555,61.08631,32.665420000000005,2.0586439999999997
4644,cw,0.5557854,73.11992,181.5808,104.0717,7.336014
4645,cw,0.161982,21.96211,52.845369999999996,14.775670000000002,0.672736
4646,cw,0.6477031999999999,19.70658,36.48808,27.39992,1.328135
4647,cw,0.3856598,21.410999999999998,65.30018000000001,51.71078,3.184986
4648,cw,0.4996982,19.64398,83.54906,205.9243,5.560480999999999
4649,cw,4.658422,606.1534,1469.79,1215.087,100.0052
4650,cw,18.9426,7434.424,8020.977,6494.598000000001,529.4788
4651,cw,2.353149,2330.617,3087.46,2388.489,119.5421
4652,cw,0.09476777,58.02429,67.28537,55.45318,2.377972
4653,cw,0.28784529999999997,39.6188,54.01825,30.227559999999997,1.6501689999999998
4654,cw,0.8781646000000001,357.9102,570.5746,440.3565,19.0345
4655,cw,0.6409299,234.104,373.4837,393.8151,22.06677
4656,cw,0.07582326,34.68404,23.40599,27.754179999999998,0.7947434
4657,cw,0.316579,15.12035,23.579929999999997,22.06665,0.7585673
4658,cw,0.1830717,38.984840000000005,46.998090000000005,47.54467,0.7232917
4659,cw,0.29084340000000003,445.0281,1059.385,1304.511,95.21542
4660,cw,0.1940498,134.6146,364.8433,98.82496,4.892666999999999
4661,cw,0.42461040000000005,177.9165,252.8043,252.18,25.01879
4662,cw,0.02124653,3.263098,35.59065,43.75737,2.101337
4663,cw,1.758134,1135.024,1835.1589999999999,2037.017,108.8312
4664,cw,21.53951,1077.1019999999999,1126.594,826.7563,57.38924
4665,cw,2.24646,271.8827,215.5187,102.1848,4.190043
4666,cw,0.007163844,6.536524,7.433248,3.966705,0.34517790000000004
4667,cw,9.990176,1760.015,2451.231,204.7874,7.815005
4668,cw,6.226416,943.8438,764.4744,643.1921,12.49961
4669,cw,0.304037,66.44740999999999,150.2603,145.4316,15.51542
4670,cw,0.5072007000000001,140.892,246.1901,306.8114,22.205460000000002
4671,cw,0.40362070000000005,43.528420000000004,20.85235,12.708160000000001,0.9626431999999999
4672,cw,0.07346934,16.04208,57.095580000000005,73.67515999999999,0.28448249999999997
4673,cw,0.05034625,39.656040000000004,77.49924,77.56277,3.4337230000000005
4674,cw,1.356765,1102.069,436.2171,363.9992,21.78199
4675,cw,0.02961204,17.054679999999998,7.916239999999999,4.736441,0.08458158
4676,cw,0.1451411,33.80737,55.33736999999999,53.277280000000005,0.24861660000000002
4677,cw,13.07346,3651.3520000000003,6831.420999999999,4986.093,233.3753
4678,cw,5.2115540000000005,2311.609,4119.061,3216.36,31.22725
4679,cw,0.0782382,4.413926,3.517847,1.8183740000000002,0.2030408
4680,cw,0.159656,96.8784,100.4751,54.95074,0.8808535
4681,cw,0.451401,169.22400000000002,534.018,722.1229,13.118770000000001
4682,cw,0.19010120000000003,259.3249,349.0125,366.1483,2.733629
4683,cw,74.36762,18034.47,22893.55,5196.612,306.7272
4684,cw,0.10015089999999999,69.32303,145.6881,165.7107,1.098531
4685,cw,0.05999724,27.406570000000002,45.30791,42.978640000000006,1.468286
4686,cw,0.14137249999999998,48.26297,75.96558,62.21284,1.281368
4687,cw,0.062602,95.08532,204.4076,204.7668,6.773938
4688,cw,0.40782690000000005,60.958969999999994,48.716809999999995,37.26936,1.058403
4689,cw,0.05419412,17.356579999999997,13.170620000000001,12.06795,0.23123139999999998
4690,cw,0.3621605,172.7311,310.3615,174.5898,17.851689999999998
4691,cw,6.1069059999999995,665.5887,3141.942,2904.375,264.4995
4692,cw,0.2309369,60.34738,82.54562,15.893020000000002,0.5071858
4693,cw,6.488679,3045.687,2253.542,1119.906,123.8153
4694,cw,0.781709,231.01,457.7001,51.97371,2.53673
4695,cw,1.9362279999999998,85.17546999999999,150.2296,113.9597,15.81366
4696,cw,0.14116379999999998,14.74596,23.54281,13.989579999999998,1.13926
4697,cw,0.04719233,7.246795,16.98496,16.76591,2.31482
4698,cw,0.23273899999999997,54.9251,82.08724000000001,41.290890000000005,1.6408189999999998
4699,cw,-0.01559414,15.16603,12.75949,7.913197,0.35435459999999996
4700,cw,0.748482,60.08035,65.94928,36.40096,1.429627
4701,cw,0.6866916999999999,28.861790000000003,21.45834,10.20748,0.3985864
4702,cw,-0.03110015,16.30325,99.20148,14.067739999999999,0.5723041
4703,cw,13.95098,1709.621,1918.2620000000002,984.9393,59.12846999999999
4704,cw,0.03156677,16.81639,31.1705,18.105529999999998,1.117492
4705,cw,0.33603979999999994,67.99689000000001,63.926069999999996,42.45975,1.300139
4706,cw,0.03776439,59.13431,48.29112,34.44893,1.7914919999999999
4707,cw,2.0720330000000002,297.7534,255.7422,117.1385,7.082938
4708,cw,0.02700989,33.4985,21.887220000000003,16.75468,0.8006991
4709,cw,0.2660019,111.4079,234.7671,219.1531,14.27178
4710,cw,1.017684,150.8133,230.59099999999998,176.4262,16.138460000000002
4711,cw,0.6792813,104.3867,76.86434,32.96593,1.907888
4712,cw,0.808225,70.65185,170.0458,153.4863,12.94468
4713,cw,67.18715999999999,3541.809,7900.438,3914.893,257.1458
4714,cw,0.04629026,12.868889999999999,57.27919,44.98645,2.122945
4715,cw,2.934294,297.1522,909.7691,511.8029,21.91115
4716,cw,0.1839534,60.85706999999999,117.9852,61.8495,3.212704
4717,cw,1.8644490000000002,419.4625,244.9818,112.6168,8.395949
4718,cw,2.309941,128.4214,427.6656,234.09900000000002,18.3177
4719,cw,0.03556037,15.9377,13.265070000000001,15.8503,0.753892
4720,cw,0.01775171,63.494,128.6862,104.8421,3.5968760000000004
4721,cw,0.6683001000000001,105.5984,124.3434,83.57969,3.8252230000000003
4722,cw,0.3314815,25.785989999999998,21.66452,18.883470000000003,1.002168
4723,cw,0.1079164,53.2652,35.76368,126.3258,1.549493
4724,cw,0.5647262,136.7231,326.4912,302.0723,17.04552
4725,cw,0.5274031,151.708,144.6718,133.5704,5.208831
4726,cw,0.2092616,39.25374,48.735479999999995,65.457,1.678516
4727,cw,0.1995789,342.3653,219.7561,225.0882,9.520511
4728,cw,7.018991000000001,1780.1879999999999,2501.349,2654.495,31.47529
4729,cw,0.08043339,30.65457,46.220459999999996,39.35479,1.3716840000000001
4730,cw,0.417813,432.0536,390.8529,333.8579,17.40717
4731,cw,0.42986850000000004,252.5219,533.7626,90.37097,12.148760000000001
4732,cw,0.387382,38.3013,72.57030999999999,87.23405,1.527512
4733,cw,1.6562299999999999,135.3518,191.9278,122.4894,7.559671000000001
4734,cw,0.34044,329.9054,508.9576,440.9459,27.093659999999996
4735,cw,2.9635849999999997,2232.179,3777.867,3856.967,246.7371
4736,cw,0.07395156,172.0031,76.2679,73.90894,3.9348199999999998
4737,cw,1.2446700000000002,397.5353,734.3174,596.4047,17.09678
4738,cw,0.1577736,280.9924,58.423719999999996,18.99706,1.256923
4739,cw,0.762189,432.1382,769.1352,739.799,41.82397
4740,cw,0.33994640000000004,127.8219,252.1629,42.95539,0.7847928000000001
4741,cw,0.6552193000000001,285.0048,736.5001,188.2261,6.922998
4742,cw,0.8425536,148.5995,351.4772,55.11178,1.014646
4743,cw,19.39338,3390.034,2957.539,2900.015,95.19549
4744,cw,0.8542801,266.316,698.1299,892.7394,13.28475
4745,cw,11.08319,704.8359,649.2234,397.7918,10.95153
4746,cw,0.5080275,8.361021000000001,6.344062999999999,4.156921,0.28567109999999996
4747,cw,0.2087864,6.333899,29.475690000000004,30.203359999999996,0.11116680000000001
4748,cw,2.5567189999999997,346.3633,311.3727,271.2973,21.83681
4749,cw,0.1461723,15.43154,14.77806,18.22472,0.5073321
4750,cw,0.02818702,8.219111,51.93952,40.43638,0.298946
4751,cw,0.7889149999999999,3127.133,2653.6740000000004,2443.401,58.478469999999994
4752,cw,0.42127109999999995,47.558859999999996,74.72684,66.54874000000001,8.859796000000001
4753,cw,33.98043,4003.917,2877.953,1311.145,94.52521999999999
4754,cw,0.07749749,11.477789999999999,15.44691,10.04613,0.4496396
4755,cw,0.5788748,420.3223,1198.108,1119.803,7.03823
4756,cw,0.1580684,133.8467,308.4406,265.7128,10.703489999999999
4757,cw,0.40155830000000003,216.0901,306.9466,289.3175,5.345428
4758,cw,1.983455,172.5756,112.9813,86.72216999999999,0.8994951999999999
4759,cw,0.44007109999999994,69.87899999999999,55.74012,23.11761,0.5630656999999999
4760,cw,0.1522892,15.302629999999999,12.02477,6.19417,0.09464615
4761,cw,1.9161139999999999,457.4457,488.6279,318.5249,5.1520529999999995
4762,cw,0.06981866,60.26704,24.58355,15.33651,0.2646078
4763,cw,0.07668491,39.904920000000004,49.00808,31.2445,0.7117378000000001
4764,cw,1.6144020000000001,177.3943,390.8559,337.1606,11.0126
4765,cw,0.6929911999999999,298.8397,629.8656,487.1861,0.9771174000000001
4766,cw,0.3791179,40.7068,41.493190000000006,19.36287,0.5446131
4767,cw,0.0056101319999999994,3.379887,15.54579,13.60701,0.39688920000000005
4768,cw,0.5487965,195.5109,232.417,210.8659,6.365286
4769,cw,0.1296086,36.41475,26.61154,12.528089999999999,0.9063097999999999
4770,cw,0.19826370000000001,12.581719999999999,19.99069,18.98055,0.3556654
4771,cw,0.6097403,53.640440000000005,46.18442,26.838690000000003,3.285
4772,cw,9.998387,833.8665,1079.468,628.8549,61.33481999999999
4773,cw,1.201916,152.2577,112.7012,45.36215,3.9430440000000004
4774,cw,0.07272732,11.23808,17.460910000000002,5.403125,0.3222671
4775,cw,2.889068,383.5875,874.59,715.3247,116.2952
4776,cw,0.40847790000000006,126.3861,265.9118,126.2404,8.665024
4777,cw,78.60034,2566.381,2542.905,431.8313,27.314059999999998
4778,cw,6.234714,338.7452,431.4106,282.0977,27.97219
4779,cw,6.509053,950.6337,304.695,121.0581,10.864289999999999
4780,cw,1.412979,87.42073,85.53856999999999,59.12243,3.820306
4781,cw,0.5355937,92.44718,217.5237,148.0224,1.408479
4782,cw,3.093809,279.4927,230.1798,98.71372,5.671371
4783,cw,0.7028066999999999,32.806540000000005,34.096340000000005,19.70709,1.363884
4784,cw,22.76168,3086.091,3238.9359999999997,2301.812,134.1867
4785,cw,0.03830207,8.439002,18.013289999999998,11.56312,1.056551
4786,cw,0.1284332,145.3677,233.1407,136.3411,5.088694
4787,cw,0.31675590000000003,102.6088,79.05566,61.499159999999996,4.062828
4788,cw,0.05891716,48.94044,57.60323,36.78973,3.3624080000000003
4789,cw,0.09720267,35.84313,12.01393,5.520132,0.2270875
4790,cw,0.05532394,20.72852,21.83784,26.70242,1.7121680000000001
4791,cw,21.774829999999998,553.5669,791.8168,736.2134,42.909240000000004
4792,cw,0.8140124,104.4704,274.2061,125.8716,7.158305
4793,cw,2.854087,13.26498,34.90117,26.662570000000002,1.986977
4794,cw,3.982453,176.8967,446.3326,321.416,24.889129999999998
4795,cw,13.004589999999999,287.9126,1076.113,1155.5,369.7806
4796,cw,0.07818475,29.06478,16.78054,19.41713,0.9316003
4797,cw,0.102049,160.8466,364.6315,448.7521,34.24631
4798,cw,0.30312890000000003,233.6791,739.6696,1024.364,19.49302
4799,cw,0.04600428,11.952160000000001,23.15953,24.012320000000003,3.2391419999999997
4800,cw,0.1290807,12.81373,16.609560000000002,17.387320000000003,1.0362040000000001
4801,cw,0.038626,5.630013,22.87527,29.4444,2.69351
4802,cw,0.6779088000000001,110.465,111.546,80.67171,10.43212
4803,cw,0.2518965,13.73115,13.27728,7.700413,0.41132840000000004
4804,cw,1.943129,153.3989,154.5988,189.048,13.198929999999999
4805,cw,65.48971999999999,4486.307,2218.701,2104.158,148.4184
4806,cw,0.2887297,96.29681,10.03359,4.78167,0.1319785
4807,cw,0.12235889999999999,19.34112,33.995540000000005,39.5484,1.7779779999999998
4808,cw,19.18184,872.0468,796.7396,494.2522,29.03615
4809,cw,0.1641514,16.273529999999997,14.124379999999999,15.893070000000002,1.5182579999999999
4810,cw,3.877592,380.2831,371.9079,229.4255,22.7508
4811,cw,7.872946000000001,528.9097,557.1206,490.9229,22.52386
4812,cw,0.7120592,26.70138,37.40382,35.21588,1.9673650000000003
4813,cw,7.940391,139.9638,98.94524,64.4062,2.3687419999999997
4814,cw,1.029312,68.49419,278.2969,56.411269999999995,2.010264
4815,cw,0.9817942,244.6466,462.6589,594.1582,23.58393
4816,cw,0.0263036,178.7482,21.99855,2.736701,-0.04745369
4817,cw,1.604908,258.52,220.9215,152.455,2.500102
