,rotation,ra,dec,cx,cy,cz,raErr,decErr,raDecCorr,b,l,offsetRa_u,offsetRa_g,offsetRa_r,offsetRa_i,offsetRa_z,offsetDec_u,offsetDec_g,offsetDec_r,offsetDec_i,offsetDec_z
107,cw,142.9281711,0.59356309,-0.7978376,0.60278341,0.01035944,0.036199643,0.043416015999999995,0.0,35.28079045,233.3119625,-0.14656,-0.0127,0,0.0232,0.00853,-0.11037000000000001,0.010709999999999999,0,0.028030000000000003,0.0044
108,cw,143.070674,0.54418591,-0.79934118,0.60080235,0.00949769,0.040784077,0.044499427,0.0,35.37237017,233.4588214,1.7868700000000002,1.4889,0,-0.01832,0.01829,-0.94563,-0.72649,0,-0.026000000000000002,-0.00601
109,cw,120.2996067,41.39623977,-0.37846921,0.64768263,0.66126264,0.061018403,0.059142148,-0.085563986,30.10727903,178.752273,0.72575,-0.015,0,-0.03386,-0.09487999999999999,0.38845,-0.30006,0,0.16072,0.16268
110,cw,121.1120111,41.94840399,-0.38430366,0.6367656,0.66846112,0.059511487,0.059230455,-0.01378228,30.80566471,178.2527925,0.16547,0.00417,0,-0.01804,0.02926,0.3318,0.0582,0,-0.00999,0.02559
111,cw,121.90920039999999,42.89670546,-0.3872243,0.62187924,0.68067875,0.051919905,0.049345917999999996,-0.15797092,31.54590949,177.2765795,-0.23524,0.03227,0,0.00198,0.02027,0.19521,0.02945,0,-0.03433,-0.02102
112,cw,131.9494892,51.23388102,-0.41856097,0.465684,0.77970836,0.040820694,0.040365818,-0.226870602,38.78984799,167.5181324,0.04427,0.00081,0,-0.05351,-0.17665,-0.0401,-0.033460000000000004,0,-0.01566,-0.06898
113,cw,143.585156,57.14612334,-0.43657016,0.32204190000000005,0.84005685,0.035551361000000004,0.037780424,-0.20782661100000002,44.27169004,157.9734877,0.13655,0.02866,0,0.0225,0.00403,-0.43023,-0.06137000000000001,0,-0.03978,0.0029
114,cw,123.96075790000002,45.65407675,-0.39047253,0.57975547,0.71513272,0.045907014,0.044954241,-0.078659178,33.37072585,174.27120280000003,-0.04597,0.02159,0,0.016890000000000002,-0.01514,0.00511,0.02968,0,-0.011940000000000001,-0.02181
115,cw,130.4548771,50.78642666,-0.41021068,0.48106164,0.77479474,0.042134619000000005,0.042135848,0.000322491,37.87450279,168.1512412,-0.07792,-0.0033399999999999997,0,-0.013219999999999999,-0.027710000000000002,-0.05629,-0.03342,0,-0.0045899999999999995,0.0025800000000000003
116,cw,133.35878970000002,52.58503299,-0.41714529999999994,0.44175481,0.79425593,0.040859441,0.040861486,0.0049313429999999995,39.53954438,165.6853227,-0.11277999999999999,-0.027469999999999998,0,0.013640000000000001,-0.02827,-0.08784,-0.00763,0,-0.0177,-0.006220000000000001
117,cw,143.1044008,57.48289258,-0.4298964,0.32272372,0.84323098,0.035757834,0.035766941000000003,-0.000917594,43.9144304,157.652398,0.05013,0.01516,0,-0.01253,0.00014,-0.12897,-0.03805,0,0.00214,-0.01108
118,cw,143.48938869999998,57.65757792,-0.42998683,0.31829677,0.84486596,0.045243755,0.042707428,0.19915930899999998,44.04986381,157.3270782,0.37945999999999996,0.02839,0,0.03587,0.036660000000000005,-0.17457999999999999,-0.00117,0,0.01702,-0.052579999999999995
119,cw,116.1520347,38.04442,-0.34710885,0.70691159,0.61627222,0.053122736,0.051681450999999996,-0.057941587999999995,26.24200953,181.6368732,0.0328,0.02708,0,0.02658,0.03379,0.21434,0.027139999999999997,0,-0.004079999999999999,0.01085
120,cw,117.1744794,39.06161811,-0.35461459999999995,0.69076201,0.6301558,0.051548777000000004,0.050486618,-0.046487399000000006,27.2713799,180.7590455,0.46112,-0.0143,0,0.01788,0.0514,-0.30193000000000003,-0.031,0,-0.05305,-0.08619
121,cw,126.8157396,48.72072905,-0.39533884,0.52815778,0.75150287,0.044423278,0.04332634900000001,-0.131931715,35.52660292,170.7315764,-0.16154000000000002,-0.020630000000000003,0,0.02683,0.0192,0.00105,0.06355,0,-0.0068200000000000005,-0.04163
122,cw,136.18761999999998,54.92920032,-0.41462898,0.39778691,0.81844266,0.038015004,0.03829775,-0.10619270800000001,40.85636787,162.3329134,-0.059179999999999996,0.02598,0,-0.01396,0.02053,-0.09396,-0.07644,0,0.00373,0.06651
123,cw,137.02928380000003,55.27880019,-0.41676562,0.38824218,0.82193335,0.039493541,0.039838082999999996,-0.092414841,41.26184156,161.7553615,0.11795,-0.01404,0,0.05654,0.06507,0.0183,-0.02575,0,0.09962,-0.02249
124,cw,140.0864226,56.78672858,-0.42013683,0.35145811,0.83663746,0.035986159,0.036690997,-0.105353296,42.56429507,159.24350249999998,0.02866,0.047139999999999994,0,0.00224,-0.0073,-0.01061,-0.01714,0,0.0034700000000000004,-0.02445
125,cw,142.7853447,57.97987046,-0.42225183,0.32067685,0.84786187,0.034686651,0.035664094,-0.10393267099999999,43.58796352,157.0825767,0.08281000000000001,0.03519,0,0.02225,0.02409,-0.12632000000000002,-0.04518,0,-0.00927,0.047639999999999995
126,cw,117.41037549999999,40.18633298,-0.35169243,0.67818286,0.64527548,0.047659195999999994,0.050663942999999996,0.138467345,27.71385336,179.5755197,0.07725,-0.0148,0,-0.02377,0.0034700000000000004,0.02441,0.00988,0,0.01823,-0.01295
127,cw,131.50924650000002,52.53307414,-0.40314752,0.45552723,0.79370462,0.042922424,0.043151916,0.086752386,38.4247218,165.88510559999997,-0.08924,-0.036930000000000004,0,0.05197,0.0362,0.00771,-0.0164,0,0.00233,-0.00716
128,cw,136.2043236,55.46666959,-0.40918506,0.39233509,0.82379656,0.041146768,0.040854227,0.10167070800000001,40.76534979,161.6329355,-0.032010000000000004,0.00049,0,0.013619999999999998,0.03519,-0.10492,-0.06862,0,-0.00468,0.031689999999999996
129,cw,140.67973490000003,57.51776583,-0.41546132,0.34029661,0.84355801,0.038606355,0.037961074,0.083430875,42.66626336,158.1670234,0.01176,0.02362,0,-0.00315,-0.01371,0.10569,0.08939,0,0.03927,0.03787
130,cw,122.5228567,46.19302939,-0.3721683,0.58367327,0.72167602,0.044863768,0.046093273,0.088472555,32.43753355,173.4992595,-0.03137,0.02918,0,0.00765,0.027139999999999997,0.08578,-0.02995,0,-0.00367,0.00474
131,cw,132.1476724,53.69252466,-0.39733729,0.43900704,0.80585104,0.038758555,0.038840535,0.047959861,38.70093166,164.3638725,-0.06848,0.061220000000000004,0,-0.02155,-0.07407000000000001,0.12697,-0.10447000000000001,0,-0.02055,-0.04672
132,cw,133.6981423,54.57611475,-0.40043632,0.41905987,0.81488624,0.037776806,0.037778637999999996,0.05490133,39.49532205,163.0916751,0.16155999999999998,0.05729,0,-0.032310000000000005,-0.05575,-0.14487,-0.054189999999999995,0,0.044039999999999996,0.06046
133,cw,141.9601273,58.54282936,-0.41100844,0.32157585,0.8530305,0.034194275,0.033787094,0.049640391,42.99156122,156.5510988,0.11263,0.01864,0,0.03302,0.00476,0.12976,-0.00263,0,-0.01162,0.02156
134,cw,155.9431768,60.75200817,-0.44615247,0.1991703,0.87251313,0.02799671,0.035531294,-0.310604776,48.20319645,149.05636619999999,0.08036,0.037689999999999994,0,-0.01571,-0.02449,0.028110000000000003,0.0388,0,0.04746,0.04421
135,cw,159.4969257,61.88635535,-0.44137163,0.16504908,0.88201467,0.033502732,0.037000092000000005,-0.10277552300000001,48.80358569,146.1011245,-0.033530000000000004,0.01321,0,0.00463,-0.0031,0.1175,-0.01986,0,-0.01913,0.03067
136,cw,153.15343769999998,61.94316143,-0.41965279,0.21241011,0.88248143,0.037619745,0.036662988,0.039887445,46.42255046,148.7744841,0.10727,0.014740000000000001,0,-0.0217,-0.0131,0.26689,0.12184,0,0.06292,-0.05973
137,cw,154.7417055,62.25598844,-0.42101504,0.19863809,0.8850363000000001,0.038246142000000004,0.036787582,0.054223624000000005,46.8460081,147.7751405,-0.08016000000000001,-0.03154,0,0.014830000000000001,-0.01491,-0.09006,-0.12968,0,-0.0056700000000000006,-0.0975
138,cw,159.0375803,63.6834637,-0.41398824,0.15860373,0.89635852,0.038848238,0.042129245999999995,-0.086313973,47.43527948,144.3275899,-0.31968,-0.03651,0,0.00091,-0.034010000000000006,0.9293799999999999,0.01844,0,0.014169999999999999,0.02018
139,cw,252.96086430000003,63.7145831,-0.12976400000000002,-0.42340433,0.89659917,0.037176645,0.026968457,0.365085903,37.24993112,94.09685714,-0.08566,-0.0365,0,0.02169,0.050980000000000004,-0.00921,0.00418,0,0.007890000000000001,0.01018
140,cw,255.5300087,62.07434429,-0.11702185,-0.45346958,0.88355601,0.035334748,0.037344276,-0.052696575,36.45881412,91.78102899,-0.02436,0.007359999999999999,0,-0.00084,-0.03343,-0.2614,-0.0124,0,0.00126,-0.02138
141,cw,257.8893339,58.55253424,-0.10945644,-0.51010534,0.85311888,0.039243423,0.041622582000000005,-0.048520336,35.80439016,87.25912454,0.028210000000000002,-0.01847,0,-0.00865,0.03759,0.04547,-0.01444,0,-0.0033399999999999997,-0.00385
142,cw,258.9841225,57.23796202,-0.10340371,-0.53118006,0.84092533,0.040656679,0.043189112,-0.046601464,35.33684792,85.58785746,-0.00577,-0.00487,0,-0.02079,-0.026289999999999997,-0.03853,0.006809999999999999,0,0.00565,-0.02398
143,cw,258.4989136,59.3384301,-0.10168036,-0.49972643,0.86019452,0.039679735,0.035774271,0.08237875,35.41140092,88.18125437,0.12047999999999999,0.027180000000000003,0,0.03247,0.08337,0.017159999999999998,0.01901,0,-0.014119999999999999,-0.02717
144,cw,258.5376758,58.81840952,-0.10288953,-0.50742589,0.85553066,0.039973869,0.036010795,0.082832102,35.44287207,87.54377732,0.56013,0.23476,0,-0.04488,-0.043539999999999995,0.07379,0.12467,0,-0.04197,-0.05439
145,cw,260.1232932,58.08188365,-0.09068833,-0.52087086,0.84880456,0.037008702000000004,0.033631566,0.06884012,34.6735888,86.56728547,0.33083,0.00298,0,-0.00939,-0.01593,-0.34956,-0.03452,0,0.00861,0.04187
146,cw,262.3177454,54.20593884,-0.07818547,-0.57962416,0.81112445,0.040842137,0.036719815,0.067019816,33.53925634,81.85398833,0.18988,0.11692999999999999,0,-0.01884,-0.07367,-0.0052899999999999996,-0.00419,0,-0.01635,0.02534
147,cw,251.6027981,63.41700739,-0.1412302,-0.42462289,0.89428711,0.033934373,0.033853494,0.002907195,37.91043966,93.92869657,0.02755,4e-05,0,0.00636,-0.02019,-0.01787,-0.01084,0,-0.006999999999999999,0.0604
148,cw,257.3222558,57.87668746,-0.11670022,-0.51877924,0.84690564,0.034359038,0.036019995,-0.040250202,36.17048829,86.46589264,-0.00186,-0.09112,0,-0.08943,0.00156,-0.28003,-0.04952,0,-0.011359999999999999,-0.01121
149,cw,255.5934327,61.16655159,-0.11998801,-0.46710017,0.87602529,0.044973772,0.035649072999999996,0.222340913,36.58997674,90.66259455,-0.07559,0.03398,0,-0.01366,0.00573,-0.1236,-0.028610000000000003,0,-0.0071200000000000005,-0.00877
150,cw,256.3967453,60.14567231,-0.11708042,-0.48383218,0.86729383,0.046733894000000005,0.037261735,0.206183709,36.3626729,89.33158346,0.1041,-0.01574,0,-0.03495,-0.04169,-0.38011,0.09856000000000001,0,-0.00033,-0.00735
151,cw,258.5301545,57.47742467,-0.10690927,-0.52689509,0.84317968,0.050615404,0.039410823,0.200318412,35.56338488,85.90318459,-0.02053,-0.03884,0,0.01699,0.02054,-0.07347000000000001,-0.03753,0,0.013280000000000002,-0.04342
152,cw,259.5309722,55.80841412,-0.10211072,-0.55260709,0.82716311,0.053733885,0.041691752,0.191195516,35.11569141,83.81991357,0.01319,-0.00725,0,0.00105,-0.05184,0.2113,0.03664,0,0.01024,-0.0385
153,cw,259.5988957,55.35998877,-0.10262118,-0.55907817,0.82273963,0.05339432,0.041227189,0.194117877,35.095215100000004,83.27034417,-0.00502,-0.015619999999999998,0,-0.01053,-0.01371,-0.03443,-0.02191,0,-0.00054,-0.0017
154,cw,254.7158594,63.17645974,-0.11895071,-0.43528391,0.8924004999999999,0.03265593,0.033825754,-0.035256315,36.60887528,93.21752496,0.07382999999999999,0.0151,0,-0.00183,-0.0122,0.045219999999999996,0.0355,0,0.005529999999999999,0.02471
155,cw,256.0597309,62.04279587,-0.11294159,-0.4550042,0.88329801,0.034010562,0.035276341,-0.033682458,36.22024902,91.68738123,0.013359999999999999,-0.00847,0,0.04311,0.01704,0.033839999999999995,-0.017240000000000002,0,0.00908,0.008579999999999999
156,cw,258.4425864,58.33479559,-0.10517459,-0.5143111,0.85113007,0.038806994,0.040510682,-0.034236234,35.537156700000004,86.95803876,-0.15461,-0.0276,0,0.030330000000000003,-0.04734,-0.35229,0.03065,0,0.0046700000000000005,-0.04557
157,cw,261.2533298,53.72179982,-0.08997841,-0.58482516,0.80615347,0.045255746,0.046373382000000005,-0.016385221999999998,34.15987514,81.26248772,0.10859,0.00141,0,-0.0316,0.02087,0.70998,0.1913,0,-0.02238,-0.14101
158,cw,256.2784765,62.86193164,-0.10819694,-0.44311819,0.88990994,0.035253647,0.032653105,0.069708007,35.97517474,92.66278283,-0.30174,-0.07982,0,-0.04167,-5e-05,0.39342,0.06749,0,0.02074,-0.01655
159,cw,255.27946580000003,64.67685962,-0.10868637,-0.41368371,0.90390988,0.038340462,0.033723971,0.124279308,36.04445963,94.97027279,-0.01185,-0.03238,0,0.05728,0.04081,0.24627,0.09662000000000001,0,0.04214,0.020980000000000002
160,cw,141.95135439999999,59.04196339999999,-0.40509169,0.31704656,0.85754428,0.039052477,0.038697096,0.043814825,42.82115946,155.910566,0.03787,0.02617,0,0.0088,-0.01369,0.0261,0.05219,0,0.03778,0.01405
161,cw,182.7640593,66.41734632,-0.39960614,-0.01929274,0.91648389,0.034377978999999996,0.031378444,0.0066046230000000004,50.21477671,129.2236198,0.19195,-0.059579999999999994,0,-0.05741,-0.13864,-0.10778,-0.1257,0,-0.06805,0.01761
162,cw,214.2890741,63.30693031,-0.37114065,-0.25307129,0.89342573,0.029480667999999998,0.032230995,0.12181877,51.21862236,107.7414196,0.04786,-0.00477,0,-0.00349,0.048530000000000004,0.013319999999999999,-0.00249,0,-0.02447,0.00673
163,cw,114.65211529999999,37.63350881,-0.33032117,0.71975362,0.61060842,0.05267427,0.055695367,0.09305583199999999,24.99070434,181.72405869999997,-0.04439,0.022000000000000002,0,0.00182,-0.0539,-0.04597,-0.029810000000000003,0,-0.047439999999999996,-0.05936
164,cw,119.8990435,44.306733200000004,-0.35671278,0.6203665,0.69849939,0.047809816,0.050186528,0.10967439,30.34020526,175.3774404,-0.08575,0.02054,0,0.0107,0.054189999999999995,0.3443,0.03308,0,-0.05861,-0.04086
165,cw,128.3801191,51.77476536,-0.38416967,0.48504714,0.78558445,0.052812257,0.053755865,0.091226437,36.54611618,166.9625794,-0.6680699999999999,-0.30191,0,0.046439999999999995,0.11721,0.16093,0.09979,0,-0.044989999999999995,-0.10440999999999999
166,cw,131.1672934,53.95111444,-0.38736966,0.44299879,0.80851519,0.046595099,0.046072904000000005,-0.099351569,38.09963904,164.1079681,0.019280000000000002,0.01023,0,0.0486,0.0304,0.05741,0.00869,0,-0.028460000000000003,-0.06667000000000001
167,cw,174.84624219999998,66.35399087,-0.39946326,0.03602896,0.91604095,0.026208493,0.031199885,-0.059474409000000006,49.21488538,133.87736470000002,0.03639,-0.0187,0,0.0007599999999999999,-0.02875,0.09822,-0.01685,0,0.03848,0.01627
168,cw,178.4735466,66.60789475,-0.39688054,0.01057605,0.91780934,0.026151301000000002,0.029980029,-0.029273985,49.53228497,131.6738866,0.0856,-0.02398,0,-0.02839,-0.06265,0.21849000000000002,0.018930000000000002,0,-0.01056,-0.06282
169,cw,114.2372993,38.00358351,-0.32347579,0.71851491,0.61571076,0.060268892000000004,0.060521367,0.0068341109999999995,24.77801067,181.2321938,0.04238,0.021730000000000003,0,0.00618,-0.0247,-0.37364,-0.04244,0,-0.0301,0.027410000000000004
170,cw,115.9474895,40.32000058,-0.33360461,0.68558481,0.64705597,0.058579295999999996,0.058453775,-0.003826995,26.66079867,179.13231230000002,-0.034910000000000004,0.0011300000000000001,0,-0.01683,0.01722,0.05389,0.03366,0,0.0367,-0.0060799999999999995
171,cw,116.73356979999998,41.14733672,-0.3387403,0.67252819,0.6579976,0.057162529000000004,0.057199945999999995,0.001218568,27.43481216,178.3873755,0.0557,-0.00209,0,-0.02851,-0.023219999999999998,-0.14944000000000002,-0.02547,0,-0.04068,-0.07866000000000001
172,cw,120.06501509999998,45.23292826,-0.35280497,0.60947792,0.70997558,0.053298495,0.053292541,-0.00025539599999999997,30.60605688,174.3389814,-0.1107,-0.08528999999999999,0,0.017,0.040760000000000005,0.41379,0.014719999999999999,0,-0.04041,-0.03168
173,cw,128.3444674,52.53226763,-0.37739098,0.47709812,0.79369605,0.048348452,0.048510208,0.017132175,36.502740100000004,166.02109769999998,-0.10639000000000001,-0.05628,0,0.08023,0.12230999999999999,-0.04186,-0.03316,0,-0.02798,-0.01077
174,cw,130.3352398,53.93865249,-0.38100959999999995,0.44871133,0.80838718,0.046596425999999996,0.046627626,0.004871981,37.61283466,164.1772862,0.12623,0.03975,0,-0.041030000000000004,-0.04545,-0.14912999999999998,-0.05791,0,0.01103,0.0098
175,cw,139.3490417,59.05197285,-0.39016531,0.3350145,0.85763414,0.043881841,0.044091657,-0.037243106,41.54768056,156.4663852,0.16049000000000002,0.21398000000000003,0,0.02309,0.055220000000000005,0.5441699999999999,0.24238,0,-0.01617,-0.02829
176,cw,118.17609540000001,43.74836971,-0.3410973,0.63678156,0.6914925000000001,0.05146934,0.051571571,0.004019047,29.02150678,175.7545811,0.11044000000000001,-0.12671,0,-0.008020000000000001,-0.005529999999999999,-0.24456999999999998,-0.12846,0,0.00496,0.03285
177,cw,119.0605986,44.75413705,-0.34493677,0.62073319,0.704066,0.050547585,0.05036115,-0.007907438000000001,29.82690343,174.75087630000002,-0.010159999999999999,-0.00725,0,-0.009470000000000001,-0.024919999999999998,0.29667,0.017519999999999997,0,-0.01817,-0.11388
178,cw,131.34674669999998,55.1187483,-0.37779049,0.42932294,0.82033905,0.047087718,0.04634147,-0.147788272,38.08426513,162.61858569999998,0.013090000000000001,0.09858,0,-0.06306,-0.07777,-0.013380000000000001,-0.048,0,0.05683,0.02375
179,cw,134.889731,57.34189987,-0.38083728,0.382306,0.84190563,0.04453398,0.044501902999999995,-0.14375657,39.688266999999996,159.40805419999998,0.09979,0.02875,0,0.0148,-0.02599,-0.26300999999999997,-0.0047,0,0.030239999999999996,0.09912
180,cw,144.524594,61.52772049,-0.38823495,0.27667394,0.87904787,0.037107412,0.03879797,-0.15238658800000002,43.06976092,152.10925869999997,0.07057000000000001,-0.00366,0,-0.00278,-0.02121,-0.058870000000000006,-0.03336,0,0.00773,-0.02295
181,cw,155.83191730000001,64.72948343,-0.38947473,0.17477617,0.90430234,0.031829194,0.034701286,-0.116994725,45.69756827,144.52833710000002,-1.07361,-0.16879,0,0.09879,0.16232,-0.8972600000000001,0.031,0,-0.007690000000000001,0.01883
182,cw,170.2078282,66.94582211,-0.38589618,0.06660155,0.92013497,0.027696022,0.031728388999999996,-0.070331648,47.83409923,135.915417,0.02422,0.02366,0,0.02434,0.00979,-0.02222,-0.02642,0,0.00271,0.00464
183,cw,182.0854864,67.6539885,-0.37994720000000004,-0.01383566,0.9249046999999999,0.026000142,0.029698972999999997,-0.012574933,48.951157200000004,129.14504979999998,-0.06261,-0.023180000000000003,0,0.01365,0.09335,-0.23711,0.01738,0,0.0025800000000000003,0.0251
184,cw,185.37662319999998,67.61170927,-0.37920565,-0.03568939,0.92462389,0.024892986000000002,0.02872284,0.001744369,49.26248919,127.29106029999998,-0.12557000000000001,0.028489999999999998,0,-0.03701,-0.01844,0.24654,0.03948,0,-0.03973,-0.059179999999999996
185,cw,186.1339372,67.58957087,-0.379056,-0.0407365,0.92447665,0.025982577000000003,0.029109178,0.0041662290000000005,49.33301605,126.8606173,-0.18400999999999998,0.0521,0,0.020380000000000002,0.08226,0.22191999999999998,0.00079,0,-0.017490000000000002,-0.036160000000000005
186,cw,118.3252909,44.86599246,-0.33628956,0.62389759,0.70545102,0.053290650999999994,0.054086722000000004,0.030294377,29.33290737,174.5191593,-0.06914,-0.03199,0,-0.01078,-0.0165,0.0823,0.01121,0,0.00231,-0.00868
187,cw,119.0472284,45.48473447,-0.34040501,0.61291486,0.71306368,0.051237673,0.051251967999999995,0.000596262,29.94052283,173.9184203,0.0055,0.00713,0,-0.01188,0.017519999999999997,-0.018119999999999997,0.02111,0,0.036860000000000004,0.038489999999999996
188,cw,199.4258996,67.46853814,-0.36137657,-0.12744442,0.92366926,0.024707325,0.031924695,0.129829469,49.46213979,119.0661413,0.03889,0.01231,0,-0.01008,0.02913,-0.09546,-0.04495,0,0.0186,0.0064
189,cw,116.54696979999999,43.26664946,-0.32544279,0.65139942,0.68539462,0.049270084000000006,0.053405845,0.14860109400000002,27.76712604,176.0203033,0.34305,0.029769999999999998,0,0.00395,-0.03207,0.01305,0.01126,0,-0.06811,-0.046810000000000004
190,cw,118.7161314,45.82250474,-0.3348319,0.61117441,0.71718439,0.047895279000000006,0.052606267000000005,0.196544313,29.76797514,173.4902856,-0.29452,-0.06462999999999999,0,0.06121,-0.055470000000000005,-0.16714,0.03589,0,0.13034,0.08227999999999999
191,cw,122.4550278,49.61558453,-0.34769424,0.54671714,0.76171457,0.052164055,0.053957065,0.092095105,32.73276959,169.4518553,0.15487,-0.01986,0,-0.0085,0.031760000000000004,-0.05243,-0.03646,0,-0.023180000000000003,-0.0226
192,cw,125.81559250000001,52.71321085,-0.35450397,0.49125004,0.79561318,0.054581437000000003,0.055123121,0.036750667,34.96486363,165.82944080000001,0.014819999999999998,0.19180999999999998,0,-0.06941,-0.18392,-0.00419,-0.07224,0,0.07628,0.15562
193,cw,127.8504815,53.99667477,-0.36069559999999995,0.46416094,0.80898288,0.052919942000000005,0.053782575,0.077178829,36.15050163,164.2190665,-0.06345,-0.041589999999999995,0,-0.0058200000000000005,-0.006679999999999999,0.00485,0.07318999999999999,0,-0.06642999999999999,0.03067
