,rotation,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,psfMagErr_u,psfMagErr_g,psfMagErr_r,psfMagErr_i,psfMagErr_z,lnLStar_u,lnLStar_g,lnLStar_r,lnLStar_i,lnLStar_z,probPSF_u,probPSF_g,probPSF_r,probPSF_i,probPSF_z
3359,cw,20.18355,19.15664,18.86344,18.61682,18.44599,0.0484656,0.02345278,0.01842832,0.02119841,0.03208226,-180.9339,-13642.15,-13573.41,-11156.31,-741.5775,0,0,0,0,0
3360,cw,19.29515,18.54709,18.22324,18.17764,17.94828,0.02914171,0.01724143,0.0107873,0.0119444,0.02516042,-1479.6689999999999,-70493.3,-65411.71,-50169.04,-3580.325,0,0,0,0,0
3361,cw,21.58844,20.01281,19.30927,18.91284,18.535529999999998,0.1452362,0.02933612,0.01514236,0.02421398,0.03343365,-84.22662,-12685.68,-17061.35,-15389.17,-1221.4660000000001,0,0,0,0,0
3362,cw,20.01428,18.74995,18.219839999999998,18.07312,17.901020000000003,0.05877298,0.06562696,0.06890879,0.07507749999999999,0.05821722,-1863.44,-93875.58,-90452.52,-73271.36,-8557.354,0,0,0,0,0
3363,cw,20.94849,19.21314,18.38769,18.06606,17.77003,0.08025942,0.01508791,0.01841667,0.01699839,0.02450434,-261.6784,-24362.69,-27930.36,-24304.76,-2864.61,0,0,0,0,0
3364,cw,21.57185,19.83943,19.09359,18.71032,18.32368,0.1560435,0.02005975,0.01975244,0.01629912,0.03296027,-219.6356,-12919.94,-23672.42,-23526.88,-2122.2960000000003,0,0,0,0,0
3365,cw,21.80809,20.06577,19.423579999999998,18.985429999999997,18.79918,0.1748688,0.02090707,0.018056299999999997,0.0231421,0.04342912,-122.238,-8560.187,-9500.543,-9011.716,-701.5392,0,0,0,0,0
3366,cw,20.314989999999998,19.01885,18.38646,17.9746,17.66656,0.05307665,0.01923606,0.01382574,0.01737589,0.02308573,-104.7104,-8180.15,-8381.413,-7277.107,-786.8403,0,0,0,0,0
3367,cw,21.22895,19.29554,18.348670000000002,18.00212,17.58592,0.09987651,0.6076332,0.40148579999999995,0.2139834,0.02258981,-79.86746,-14263.72,-20763.97,-21145.53,-2141.07,0,0,0,0,0
3368,cw,21.77272,20.116329999999998,19.427979999999998,19.10569,18.75225,0.2173496,0.02612686,0.02242457,0.01748332,0.04285963,-0.6104643,-18539.54,-17310.68,-13650.41,-760.0927,0,0,0,0,0
3369,cw,21.17972,19.8911,19.2254,19.03549,18.76651,0.09958719,0.02400434,0.01633166,0.01804592,0.04368752,-120.6852,-27499.98,-25883.96,-20388.54,-1453.648,0,0,0,0,0
3370,cw,21.53681,19.88717,18.9588,18.605929999999997,18.30398,0.1430953,0.01773386,0.01581277,0.01828978,0.03398512,-74.29382,-18829.5,-20079.38,-16648.8,-1313.621,0,0,0,0,0
3371,cw,19.390539999999998,18.112560000000002,17.52486,17.28933,17.11605,0.03210395,0.01560193,0.01078355,0.01193352,0.02086198,-1546.91,-50822.24,-45514.43,-40249.37,-5025.366,0,0,0,0,0
3372,cw,21.121579999999998,19.66074,18.56113,18.21934,18.07531,0.10012130000000001,0.02140029,0.01336107,0.01425613,0.02444967,-51.28461,-11059.41,-15683.12,-12213.02,-1900.346,0,0,0,0,0
3373,cw,21.06543,19.40322,18.41562,17.93805,17.64895,0.08580729,0.01665474,0.01223753,0.01227805,0.02196794,-106.3748,-7491.2919999999995,-9101.103000000001,-6868.454000000001,-1391.4260000000002,0,0,0,0,0
3374,cw,21.22529,19.99695,19.06033,18.585179999999998,18.36691,0.1067067,0.02084517,0.01601816,0.02028315,0.03201521,-147.9639,-9123.88,-11720.57,-8477.417,-1261.432,0,0,0,0,0
3375,cw,20.198520000000002,18.27403,17.44781,17.06845,16.77795,0.05481655,0.01905678,0.01529462,0.01847333,0.01843564,-4531.653,-108558.6,-130447.3,-120154.7,-45644.56,0,0,0,0,0
3376,cw,20.8397,19.41227,18.74182,18.639029999999998,18.285120000000003,0.07244723,0.02624876,0.019124900000000004,0.01995127,0.028583099999999997,-475.0203,-28930.73,-30433.55,-15479.87,-3087.922,0,0,0,0,0
3377,cw,20.88178,19.64518,19.04815,18.91828,18.82781,0.06812285,0.02310173,0.01776415,0.01507441,0.03306713,-858.6398,-34127.48,-38652.53,-25458.82,-2318.083,0,0,0,0,0
3378,cw,20.88393,19.847520000000003,19.335829999999998,18.99377,18.923460000000002,0.07424860000000001,0.029949,0.01697015,0.01697567,0.03954531,-193.0108,-9360.747,-9267.021999999999,-5735.069,-650.8911,0,0,0,0,0
3379,cw,20.644170000000003,19.3522,18.5449,18.22806,17.93485,0.05968056,0.01794153,0.02250694,0.02239403,0.01937051,-245.8316,-13952.63,-16165.3,-12004.25,-1893.838,0,0,0,0,0
3380,cw,21.85683,20.47093,19.62177,19.414620000000003,19.21203,0.1538945,0.03086082,0.02090346,0.02285637,0.04788502,-91.02728,-9306.521,-12483.88,-7840.441999999999,-942.7178,0,0,0,0,0
3381,cw,21.98241,20.48838,19.68907,19.36899,19.2265,0.1748432,0.02704817,0.02162567,0.02126479,0.04338498,-125.85700000000001,-11101.51,-14003.39,-9371.979,-1218.799,0,0,0,0,0
3382,cw,21.507720000000003,20.67526,19.81792,19.43039,19.45572,0.1381631,0.02898275,0.02421207,0.02489007,0.05052114,-215.9486,-5773.951999999999,-9462.788,-8422.251,-907.8965,0,0,0,0,0
3383,cw,20.898889999999998,19.55452,18.800810000000002,18.67328,18.4593,0.07440852,0.02318735,0.01885199,0.02435611,0.02922617,-1297.579,-52848.11,-63951.19,-44472.81,-6900.401,0,0,0,0,0
3384,cw,20.5572,19.04715,18.26875,17.935010000000002,17.67118,0.05821096,0.0260781,0.01419271,0.02101905,0.02047159,-1431.185,-53084.42,-58079.27,-43138.96,-7254.108,0,0,0,0,0
3385,cw,20.18833,18.73477,18.05617,17.73442,17.5898,0.051493399999999995,0.02356818,0.015574600000000001,0.01990986,0.01647956,-2006.28,-76129.07,-87771.01,-71527.72,-15686.56,0,0,0,0,0
3386,cw,20.94464,18.98445,18.03724,17.636570000000003,17.33885,0.07270961,0.013093100000000002,0.01043234,0.009885435,0.01627997,-652.4691,-40126.93,-48978.48,-37729.78,-7875.284000000001,0,0,0,0,0
3387,cw,19.95955,18.2709,17.46167,17.03479,16.729429999999997,0.03758314,0.01756278,0.01637261,0.01811564,0.01778105,-5105.267,-116593.3,-137584.1,-127168.9,-53258.82,0,0,0,0,0
3388,cw,21.15148,19.79443,19.07777,18.7353,18.46956,0.08468397,0.01799768,0.01987528,0.0242179,0.03096147,-240.0708,-16121.52,-15869.07,-12400.4,-1574.257,0,0,0,0,0
3389,cw,20.41089,19.14331,18.39286,18.10371,17.86959,0.04945019,0.01373243,0.01145201,0.01148059,0.02145965,-1521.02,-51479.53,-54885.68,-40203.64,-7618.365,0,0,0,0,0
3390,cw,21.3656,19.62821,18.7012,18.27006,17.87109,0.09718286,0.01834508,0.01539021,0.01376481,0.02369683,-81.2328,-18823.61,-25691.3,-19383.11,-3130.4990000000003,0,0,0,0,0
3391,cw,20.71049,19.07399,18.29854,17.83769,17.49277,0.06654063,0.01674494,0.012681,0.01458261,0.01993286,-758.0651,-39590.91,-48059.36,-39889.69,-9070.18,0,0,0,0,0
3392,cw,20.87722,19.769270000000002,19.008689999999998,18.75395,18.62867,0.0972227,0.02870436,0.02040211,0.01788167,0.03996124,-129.4973,-10550.95,-9394.527,-6543.015,-650.5332,0,0,0,0,0
3393,cw,20.82698,19.7912,18.96172,18.79409,18.683329999999998,0.08502561,0.02204065,0.01677792,0.01808761,0.0396532,-316.7076,-15164.67,-16728.97,-10866.22,-1285.779,0,0,0,0,0
3394,cw,21.311329999999998,19.77095,19.05858,18.653029999999998,18.51171,0.1248212,0.03059814,0.01780874,0.01819674,0.03554606,-77.90890999999999,-16056.88,-16080.67,-10950.35,-1282.894,0,0,0,0,0
3395,cw,21.72115,20.02036,19.02825,18.594079999999998,18.39462,0.1678148,0.02896352,0.01676434,0.01785157,0.03741905,-27.52865,-6731.3769999999995,-7758.496,-5488.369000000001,-634.3084,0,0,0,0,0
3396,cw,20.46717,19.610429999999997,18.93656,18.685979999999997,18.61094,0.06445202,0.02368111,0.01624528,0.017153400000000003,0.04471611,-1170.348,-43130.54,-40079.37,-24598.67,-2941.9629999999997,0,0,0,0,0
3397,cw,20.68843,19.04099,18.10824,17.7554,17.553279999999997,0.07659458,0.01887436,0.01802123,0.01399397,0.02171473,-144.138,-13022.64,-14919.17,-11318.95,-1690.22,0,0,0,0,0
3398,cw,22.13926,20.813570000000002,20.089779999999998,19.84494,19.9686,0.21877689999999997,0.0298376,0.03163859,0.03245574,0.1025643,-79.42764,-7707.892,-6230.141,-3437.9190000000003,-189.8007,0,0,0,0,0
3399,cw,19.72459,18.886429999999997,18.03937,17.69045,17.46509,0.1248089,0.1838415,0.1435021,0.15118829999999997,0.23759160000000001,-863.913,-35577.45,-41521.89,-36506.57,-6509.563,0,0,0,0,0
3400,cw,18.59168,17.69966,17.05603,16.72265,16.6063,0.02071304,0.01918023,0.01404289,0.01001112,0.02012272,-757.757,-40280.87,-45586.83,-37977.51,-9127.579,0,0,0,0,0
3401,cw,20.08016,19.3924,18.78696,18.43692,18.37784,0.0517731,0.01963037,0.02154398,0.01656602,0.03226953,-260.9135,-22031.11,-21175.72,-14564.29,-1842.6789999999999,0,0,0,0,0
3402,cw,20.591160000000002,18.724079999999997,17.62745,17.31851,17.04854,0.06887825,0.01884189,0.01458277,0.01263621,0.01951732,-724.2875,-56013.91,-68463.25,-62049.87,-14412.21,0,0,0,0,0
3403,cw,20.24434,18.460179999999998,17.54373,17.118389999999998,16.92984,0.05045687,0.0172877,0.01938515,0.01238271,0.01598121,-419.7811,-32572.47,-42501.22,-37021.94,-9035.021999999999,0,0,0,0,0
3404,cw,21.49713,19.82651,18.88072,18.43983,18.18486,0.19663229999999998,0.02558799,0.01693688,0.01426782,0.02577084,-66.70716999999999,-13219.86,-19155.01,-15571.19,-2315.739,0,0,0,0,0
3405,cw,19.680989999999998,18.25555,17.33492,16.89953,16.65543,0.03535543,0.02791777,0.01611248,0.01789299,0.01454591,-2781.7340000000004,-73101.27,-77834.6,-66873.95,-18716.79,0,0,0,0,0
3406,cw,21.649829999999998,19.64489,18.556179999999998,18.08473,17.82358,0.1417076,0.02429298,0.01616347,0.01582063,0.02108767,-54.209880000000005,-15344.29,-20470.21,-15671.09,-2293.348,0,0,0,0,0
3407,cw,20.57387,19.17342,18.305,17.81919,17.59494,0.07196056,0.02437604,0.02006997,0.01932161,0.021024599999999997,-1129.069,-36499.07,-51696.91,-44032.86,-9069.248,0,0,0,0,0
3408,cw,19.23208,17.95167,17.315379999999998,16.991989999999998,16.7805,0.03081512,0.01720772,0.01109376,0.01350759,0.01822019,-4500.476,-83013.5,-87004.65,-77708.59,-20483.61,0,0,0,0,0
3409,cw,19.510939999999998,18.23485,17.535020000000003,17.13043,16.88397,0.04591375,0.05053354,0.05310703,0.02027538,0.02055023,-1796.934,-70918.2,-79226.4,-67431.05,-15716.85,0,0,0,0,0
3410,cw,20.62579,18.7258,17.71284,17.19063,16.812379999999997,0.06819341,0.02480933,0.01392808,0.01645162,0.0208768,-390.0714,-33662.27,-41542.45,-37564.93,-8195.483,0,0,0,0,0
3411,cw,21.53799,19.91134,18.89859,18.488020000000002,18.1719,0.1432227,0.02085294,0.01590941,0.0177938,0.02706673,-26.1768,-8834.101999999999,-12064.51,-9787.559000000001,-1308.201,0,0,0,0,0
3412,cw,19.63081,17.870639999999998,16.928060000000002,16.45652,16.13634,0.03999663,0.01180391,0.01200439,0.01097679,0.01353192,-1522.9129999999998,-77199.68,-90509.78,-82481.07,-26033.1,0,0,0,0,0
3413,cw,20.40756,18.76821,17.9067,17.51037,17.06961,0.06402116,0.02325648,0.0176094,0.02146473,0.02666012,-709.1161,-25340.04,-40174.55,-35879.41,-8385.041,0,0,0,0,0
3414,cw,20.61129,19.53654,18.93291,18.57401,18.29557,0.08595846,0.02219919,0.02739851,0.01589885,0.029642400000000003,-637.3347,-15499.71,-23712.22,-17561.02,-2735.256,0,0,0,0,0
3415,cw,19.94529,18.772479999999998,18.16665,17.88734,17.58795,0.04355913,0.04985887,0.04721254,0.03904482,0.02102808,-2213.735,-62015.73,-88150.61,-70822.3,-13598.23,0,0,0,0,0
3416,cw,19.68575,18.82765,18.31339,18.2351,18.042839999999998,0.03678642,0.01984416,0.01553602,0.01918408,0.02751239,-1007.9069999999999,-67491.84,-71042.66,-63123.54,-9014.587,0,0,0,0,0
3417,cw,19.69514,18.404629999999997,17.96715,17.60308,17.31651,0.03912322,0.02327675,0.02179488,0.02068798,0.02364042,-463.1419,-19220.3,-24841.12,-24259.12,-3672.805,0,0,0,0,0
3418,cw,19.86326,17.9257,17.03826,16.631729999999997,16.24805,0.04860811,0.02721199,0.027085200000000004,0.01958645,0.02182285,-949.7458,-87163.77,-106427.2,-107493.8,-33710.4,0,0,0,0,0
3419,cw,20.24715,18.48903,17.63481,17.30692,17.0058,0.04562268,0.02458501,0.01598393,0.01847613,0.01745742,-1129.719,-69262.48,-78597.77,-69790.76,-12488.18,0,0,0,0,0
3420,cw,20.41723,18.698970000000003,18.00805,17.57752,17.11165,0.05456971,0.01950792,0.01036238,0.01853319,0.01676244,-248.9348,-41175.15,-55488.55,-53821.2,-13478.17,0,0,0,0,0
3421,cw,17.85131,16.77179,16.37252,16.058139999999998,15.72473,0.01540919,0.01937921,0.01040172,0.01522698,0.01716099,-3812.8759999999997,-61913.09,-70567.84,-66390.0,-17581.71,0,0,0,0,0
3422,cw,20.77463,18.92751,18.17509,17.79099,17.51217,0.07591371,0.01901907,0.01285174,0.01482628,0.02518779,-50.57618,-10353.9,-17095.18,-15246.76,-2081.396,0,0,0,0,0
3423,cw,20.70194,18.977120000000003,18.17694,17.691370000000003,17.24663,0.07196459,0.01479801,0.01707895,0.01136251,0.02049657,-253.9291,-20394.84,-28700.74,-26606.29,-4542.514,0,0,0,0,0
3424,cw,19.182479999999998,18.30986,17.93109,17.573320000000002,17.42706,0.03254255,0.02461495,0.01132359,0.01250386,0.02441225,-125.5264,-12199.61,-16917.59,-15976.99,-1871.771,0,0,0,0,0
3425,cw,21.2186,19.62076,18.93553,18.4722,18.10163,0.123365,0.02441132,0.01380324,0.01403441,0.03026098,-56.0863,-9696.744,-11963.88,-10518.37,-1124.454,0,0,0,0,0
3426,cw,20.45786,18.80155,17.994410000000002,17.72062,17.462429999999998,0.06575974,0.01424653,0.01404714,0.01524283,0.02037913,-394.7597,-27224.04,-29577.44,-24486.79,-2273.986,0,0,0,0,0
3427,cw,19.62869,18.49567,17.95524,17.78976,17.608539999999998,0.036650699999999994,0.01943165,0.02153265,0.01573643,0.02197363,-2638.012,-63155.93,-64693.39,-47932.46,-9671.83,0,0,0,0,0
3428,cw,19.97705,18.43796,17.63354,17.31316,16.89311,0.03878896,0.02407903,0.02182963,0.01229031,0.02256469,-1020.413,-36619.53,-61466.76,-59245.66,-16166.7,0,0,0,0,0
3429,cw,18.69312,17.58136,16.94105,16.56383,16.21924,0.02312065,0.01787171,0.01656162,0.01923338,0.01768148,-1803.683,-57554.67,-89002.62,-85296.76,-28570.3,0,0,0,0,0
3430,cw,19.308410000000002,17.60373,17.06855,16.79788,16.35645,0.02957123,0.01722167,0.01316166,0.01515142,0.02579896,-6908.137,-115677.0,-146327.9,-144608.2,-65681.99,0,0,0,0,0
3431,cw,20.19843,18.54349,17.86986,17.51445,17.18711,0.06575343,0.02116976,0.01695821,0.01952793,0.01665675,-318.7808,-11086.17,-20919.54,-19717.35,-4391.874,0,0,0,0,0
3432,cw,20.88469,19.32041,18.45984,18.077360000000002,17.79412,0.08011769,0.02400677,0.01807773,0.01296551,0.02787974,-504.0539,-17772.82,-32421.02,-28730.76,-5715.522,0,0,0,0,0
3433,cw,19.41924,19.64203,17.05548,16.75045,16.51991,0.03406973,1.085957,0.01564055,0.01982917,0.01635032,-14483.01,-102213.9,-189516.6,-203899.1,-140971.4,0,0,0,0,0
3434,cw,20.266170000000002,19.081,18.25744,17.98031,17.664820000000002,0.05757532,0.02038814,0.02122132,0.01287632,0.01798282,-521.172,-5223.33,-8676.336,-10752.73,-1635.245,0,0,0,0,0
3435,cw,19.655079999999998,18.05844,17.15519,16.84078,16.35052,0.04060138,0.02774074,0.0228578,0.01602705,0.01542548,-2706.698,-75528.13,-100199.7,-109825.0,-46617.2,0,0,0,0,0
3436,cw,20.1667,18.33952,17.30099,16.88478,16.481460000000002,0.05485098,0.02679489,0.01721916,0.01560564,0.01299334,-333.8506,-41060.13,-60709.31,-68438.08,-19840.27,0,0,0,0,0
3437,cw,20.59724,18.76451,18.199070000000003,17.94726,17.48943,0.07844471,0.02587189,0.01830759,0.03800406,0.01807841,-423.9607,-31941.76,-41400.84,-43477.64,-7681.024,0,0,0,0,0
3438,cw,20.58835,19.059,18.16341,17.761689999999998,17.36695,0.08401924,0.02041787,0.01535444,0.02193049,0.0264332,-260.6328,-23362.69,-32128.08,-36061.92,-6289.528,0,0,0,0,0
3439,cw,20.36695,19.43159,19.03608,18.831310000000002,18.60376,0.07191489,0.0379921,0.05230259,0.06437725,0.03717757,-198.8167,-18062.16,-17815.14,-16269.49,-2020.746,0,0,0,0,0
3440,cw,19.849439999999998,19.2713,19.18766,19.19918,19.2266,0.05055256,0.01815787,0.01761591,0.02059384,0.04474004,-454.5053,-13718.08,-10877.32,-8411.438,-833.7428,0,0,0,0,0
3441,cw,21.244,19.89613,19.20164,18.939120000000003,18.11499,0.13884620000000003,0.03665575,0.01709434,0.01633786,0.07155539,-131.3248,-7850.103,-9572.634,-8139.209,-1231.327,0,0,0,0,0
3442,cw,20.91631,19.21301,18.41838,18.15829,17.87913,0.07703989,0.01898636,0.01625955,0.01674831,0.02328123,-324.8376,-18040.61,-22406.62,-21355.83,-3305.552,0,0,0,0,0
3443,cw,20.0263,18.61596,17.97994,17.71454,17.391579999999998,0.04412634,0.01999537,0.01641152,0.01618932,0.01756228,-1262.201,-42956.76,-51461.83,-50010.09,-11339.34,0,0,0,0,0
3444,cw,21.40043,19.849120000000003,19.1145,18.8059,18.48649,0.11515689999999999,0.03167337,0.01709623,0.01644162,0.04376642,-85.58439,-10765.39,-15353.45,-14115.59,-1738.585,0,0,0,0,0
3445,cw,19.3468,18.29299,17.67039,17.42041,17.14953,0.02876637,0.02063334,0.01395414,0.01586052,0.01770127,-4865.589,-93294.15,-102798.5,-96035.91,-21913.62,0,0,0,0,0
3446,cw,19.81898,18.00688,17.28271,16.91538,16.5971,0.03729635,0.02021956,0.011754700000000002,0.0134912,0.02241229,-4843.723,-105894.2,-124347.8,-127042.0,-56266.91,0,0,0,0,0
3447,cw,20.61936,18.884120000000003,18.18412,17.81618,17.37864,0.07121899,0.09801988,0.04779439,0.03116844,0.02858492,-906.5719,-41790.82,-53092.63,-53523.47,-13008.95,0,0,0,0,0
3448,cw,19.63075,18.17444,17.40296,17.24977,16.94504,0.03556178,0.01589381,0.01352728,0.01100981,0.01588679,-2072.7870000000003,-56830.92,-64378.28,-67149.02,-13983.62,0,0,0,0,0
3449,cw,20.39072,18.50814,17.64896,17.29157,16.9514,0.05844365,0.01629612,0.01003192,0.01262641,0.0190671,-588.3875,-38000.95,-49729.86,-50952.9,-8504.343,0,0,0,0,0
3450,cw,20.86486,19.29361,18.56164,18.284329999999997,18.05013,0.08806585,0.02602341,0.01883069,0.01664804,0.02913177,-642.7516,-58881.85,-76762.21,-74116.82,-12062.18,0,0,0,0,0
3451,cw,20.36366,18.87753,18.077920000000002,17.587989999999998,17.335079999999998,0.07108467,0.02203277,0.018681200000000002,0.01716285,0.03343489,-282.868,-30110.31,-37795.35,-34155.24,-3926.245,0,0,0,0,0
3452,cw,20.29699,19.0662,18.36299,17.99837,17.7472,0.06610242,0.0206441,0.03101439,0.01856438,0.02152154,-351.7817,-16007.88,-14901.31,-13637.67,-1582.672,0,0,0,0,0
3453,cw,19.44041,18.23014,17.55884,17.363429999999997,17.017670000000003,0.03308668,0.02172618,0.01327324,0.014422999999999998,0.02226417,-1669.5810000000001,-67428.52,-74913.27,-74340.32,-12941.5,0,0,0,0,0
3454,cw,20.38855,18.97223,18.59211,18.3644,17.9876,0.05895657,0.01667481,0.0156619,0.01414401,0.03014181,-749.6237,-35861.34,-44474.72,-39152.52,-3384.199,0,0,0,0,0
3455,cw,20.3358,19.314989999999998,19.011039999999998,18.705579999999998,18.43556,0.05175257,0.02229863,0.01749594,0.01824482,0.02999752,-470.6956,-19711.43,-20342.43,-13321.07,-1854.489,0,0,0,0,0
3456,cw,21.3162,19.737479999999998,18.88318,18.6263,18.44172,0.1003145,0.02276752,0.02001099,0.01779171,0.03029617,-414.4219,-40268.59,-49251.13,-37529.33,-6779.682,0,0,0,0,0
3457,cw,21.44953,20.15345,19.36129,19.0882,18.96365,0.1084222,0.02003034,0.01958814,0.02121574,0.03659063,-175.5896,-12454.59,-14290.29,-9687.335,-1569.602,0,0,0,0,0
3458,cw,19.59729,18.116,17.41947,16.95823,16.60908,0.03845469,0.02550804,0.01388809,0.013228,0.018446,-1678.0970000000002,-72205.38,-87919.87,-84842.64,-28488.5,0,0,0,0,0
3459,cw,20.53811,19.49071,18.72431,18.456020000000002,18.356579999999997,0.07699426,0.02163105,0.01967881,0.02226405,0.03030269,-242.9301,-20301.45,-22499.3,-19236.71,-2742.9840000000004,0,0,0,0,0
3460,cw,19.70639,17.76889,16.94075,16.52682,16.16037,0.04349041,0.01500485,0.0200904,0.01987428,0.017690900000000002,-807.8889999999999,-72997.96,-89327.49,-85991.66,-30322.38,0,0,0,0,0
3461,cw,19.75584,18.510070000000002,17.95536,17.57659,17.3592,0.05320056,0.02322687,0.01868448,0.01179953,0.02016862,-226.9726,-26065.35,-35865.8,-31943.15,-6833.225,0,0,0,0,0
3462,cw,21.02338,19.666529999999998,19.34186,18.93802,18.78061,0.08947897,0.05747466,0.15984600000000002,0.1328753,0.03522939,-1145.211,-51980.59,-50667.18,-35054.97,-4737.016,0,0,0,0,0
3463,cw,19.88672,18.05706,17.10323,16.82248,16.42618,0.04099498,0.02277614,0.014583600000000002,0.0166715,0.01646464,-1877.558,-64044.21,-92206.09,-87894.66,-27582.0,0,0,0,0,0
3464,cw,19.511470000000003,18.210160000000002,17.56505,17.153270000000003,16.99693,0.03928874,0.01852377,0.0177821,0.01652444,0.01878639,-4504.941,-83311.09,-104479.6,-88398.08,-19243.74,0,0,0,0,0
3465,cw,20.38675,18.54058,17.65653,17.28649,16.90849,0.06206409,0.03144116,0.01188049,0.01343324,0.01727649,-101.31700000000001,-11177.61,-25229.87,-22405.28,-4866.732,0,0,0,0,0
3466,cw,20.56812,19.02337,18.17674,17.773120000000002,17.41499,0.07419525,0.0169382,0.012051000000000001,0.01407566,0.01913269,-259.8069,-16242.0,-31991.07,-26487.95,-4816.722,0,0,0,0,0
3467,cw,19.39845,18.396379999999997,17.93229,17.67688,17.42909,0.03325342,0.01763498,0.01481824,0.01211451,0.02159918,-4043.68,-56572.82,-66772.96,-49361.39,-8478.045,0,0,0,0,0
3468,cw,20.55278,19.19574,18.25884,17.70486,17.42258,0.06283582,0.02644937,0.01608722,0.01444108,0.02024417,-110.3352,-7094.265,-16616.18,-12775.27,-2274.29,0,0,0,0,0
3469,cw,19.87764,18.70199,18.0572,17.63392,17.37111,0.04324448,0.02120374,0.01584582,0.01411431,0.02052525,-397.462,-15800.16,-25093.48,-19460.68,-2662.364,0,0,0,0,0
3470,cw,20.30433,18.84101,18.00604,17.63843,17.36671,0.0633721,0.02818343,0.01611173,0.016891,0.01816832,-438.9551,-30256.19,-35864.42,-33520.71,-4970.522,0,0,0,0,0
3471,cw,20.4364,19.08912,18.40549,17.93962,17.59122,0.06872658,0.0242085,0.02303778,0.01682976,0.02014488,-580.6145,-25446.06,-31733.06,-30010.15,-3952.692,0,0,0,0,0
3472,cw,19.64035,18.8266,18.61363,18.48988,18.31428,0.04730178,0.0279173,0.02132046,0.01826858,0.03237092,-1203.357,-32385.76,-25883.17,-19468.02,-1858.021,0,0,0,0,0
3473,cw,19.08628,17.85709,17.20753,16.79287,16.41839,0.0359285,0.02492784,0.02175595,0.0150683,0.01913653,-8716.658000000001,-105526.0,-106774.9,-102480.8,-28649.98,0,0,0,0,0
3474,cw,19.32084,17.71919,16.796210000000002,16.47654,16.3168,0.03648072,0.01981127,0.01431845,0.01615745,0.01917357,-1949.335,-83145.27,-94470.16,-96140.41,-31729.16,0,0,0,0,0
3475,cw,21.081139999999998,19.46019,18.544610000000002,18.13728,17.76962,0.1114399,0.02045532,0.02440578,0.03116549,0.02422173,-74.49616999999999,-11349.23,-17517.3,-15192.18,-1972.0510000000002,0,0,0,0,0
3476,cw,19.80197,18.67825,18.1194,17.90192,17.531010000000002,0.04447701,0.01934449,0.02262124,0.01866702,0.01840679,-1139.634,-59022.07,-66769.27,-61574.84,-10052.17,0,0,0,0,0
3477,cw,20.811320000000002,19.54583,19.28475,18.97456,18.98487,0.09675564,0.05140022,0.06227461,0.05802701,0.08024952,-120.7183,-9834.654,-11258.09,-8973.245,-1089.514,0,0,0,0,0
3478,cw,19.48609,18.32039,17.78248,17.636770000000002,17.41081,0.04079853,0.01730227,0.01650454,0.02481928,0.0212677,-2119.3979999999997,-52862.01,-59332.55,-52167.53,-8145.375,0,0,0,0,0
3479,cw,20.2561,18.86594,18.27968,18.08831,18.011039999999998,0.0492847,0.01777725,0.01921839,0.02379341,0.0220763,-1332.68,-48128.24,-49630.2,-39321.33,-5288.735,0,0,0,0,0
3480,cw,20.61525,18.78795,18.097260000000002,17.643620000000002,17.28833,0.06721847,0.03020293,0.02492153,0.01522235,0.02311019,-115.3829,-8429.579,-11448.84,-10062.9,-1193.229,0,0,0,0,0
3481,cw,19.99995,18.1608,17.29487,16.93605,16.55929,0.0445214,0.01996538,0.01399957,0.013836000000000001,0.02279452,-4171.846,-92858.32,-102922.4,-92701.28,-21147.94,0,0,0,0,0
3482,cw,20.5461,19.369670000000003,18.87171,18.48528,18.30668,0.06240094,0.01969639,0.01673631,0.01852429,0.03251468,-364.3691,-13737.64,-12912.14,-8499.684000000001,-627.5959,0,0,0,0,0
3483,cw,21.265279999999997,19.56085,18.59978,18.31421,17.98435,0.1125639,0.01926725,0.03507005,0.04028589,0.03010481,-153.0428,-13670.2,-15810.59,-11348.53,-991.8402,0,0,0,0,0
3484,cw,21.58843,20.04266,18.79855,18.46296,17.964979999999997,0.17696479999999998,0.02553986,0.01847429,0.01556193,0.03089915,-9.62456,-3124.258,-8485.241,-7468.844,-424.3277,0,0,0,0,0
3485,cw,20.32915,18.959139999999998,18.256439999999998,17.92688,17.53697,0.06126139,0.01960726,0.01573997,0.01850874,0.03893695,-618.9168,-55020.27,-64025.48,-52305.74,-4564.951,0,0,0,0,0
