,rotation,sky_u,sky_g,sky_r,sky_i,sky_z,skyErr_u,skyErr_g,skyErr_r,skyErr_i,skyErr_z
12975,ccw,1.07e-09,1.3900000000000002e-09,3.42e-09,7.41e-09,2.3399999999999998e-08,1.87e-11,9.24e-11,5.2500000000000006e-11,7.7e-11,5.35e-12
12976,ccw,1.11e-09,1.57e-09,3.4899999999999997e-09,7.879999999999998e-09,2.4199999999999998e-08,9.379999999999999e-11,2.24e-10,1.48e-10,3.4500000000000005e-10,7.47e-10
12977,ccw,1.07e-09,1.4400000000000002e-09,3.5399999999999998e-09,7.659999999999999e-09,2.46e-08,7.71e-12,4.5999999999999996e-11,7.7e-11,2.4e-10,1.33e-10
12978,ccw,1.11e-09,1.49e-09,3.6e-09,7.67e-09,2.46e-08,1.21e-10,9.33e-11,8.65e-11,1.0500000000000001e-10,2.2800000000000001e-10
12979,ccw,1.0800000000000002e-09,1.4300000000000002e-09,3.5200000000000003e-09,7.7e-09,2.4300000000000003e-08,1.1100000000000001e-12,1.33e-11,2.33e-11,2.9100000000000002e-11,9.539999999999999e-12
12980,ccw,1.7699999999999999e-09,2.48e-09,5.479999999999999e-09,7.76e-09,1.98e-08,1.1100000000000001e-12,5.37e-13,7.859999999999999e-13,1.2e-12,3.84e-12
12981,ccw,1.7699999999999999e-09,2.44e-09,5.379999999999999e-09,7.37e-09,1.88e-08,1.16e-12,5.37e-13,7.859999999999999e-13,1.18e-12,3.79e-12
12982,ccw,1.6899999999999997e-09,2.23e-09,4.91e-09,7.03e-09,1.84e-08,1.1100000000000001e-12,5.2e-13,7.55e-13,1.16e-12,3.7e-12
12983,ccw,1.7800000000000003e-09,2.12e-09,4.46e-09,6.3900000000000005e-09,1.75e-08,1.15e-12,5.17e-13,1.2399999999999999e-10,1.14e-12,5.27e-11
12984,ccw,1.7800000000000003e-09,2.02e-09,4.46e-09,6.37e-09,1.77e-08,2.68e-11,1.2999999999999999e-11,7.89e-12,1.4699999999999998e-11,1.29e-10
12985,ccw,1.7800000000000003e-09,2.04e-09,4.34e-09,6.48e-09,1.81e-08,1.0200000000000001e-10,1.38e-10,1.3899999999999999e-10,1.5900000000000002e-10,1.21e-10
12986,ccw,1.79e-09,2e-09,4.41e-09,6.690000000000001e-09,1.88e-08,2.32e-11,1.32e-10,4.73e-10,8.22e-10,1.16e-09
12987,ccw,1.7600000000000001e-09,2e-09,4.26e-09,6.520000000000001e-09,1.85e-08,3.9299999999999996e-11,3.85e-11,5.929999999999999e-11,8.359999999999999e-11,1.2200000000000002e-10
12988,ccw,1.8e-09,2.02e-09,4.21e-09,6.45e-09,1.84e-08,1.14e-12,8.18e-12,4.969999999999999e-12,6.64e-12,6.730000000000001e-12
12989,ccw,1.84e-09,2.0300000000000002e-09,4.27e-09,6.47e-09,1.85e-08,9.45e-11,3.87e-11,5.970000000000001e-11,9.549999999999999e-11,5.81e-11
12990,ccw,1.7699999999999999e-09,1.9e-09,4.0999999999999995e-09,6.559999999999999e-09,1.95e-08,1.13e-12,8.880000000000001e-12,1.0800000000000001e-11,8.19e-12,3.83e-12
12991,ccw,1.49e-09,1.6399999999999997e-09,3.78e-09,7e-09,2.15e-08,1.08e-12,4.320000000000001e-13,6.86e-13,1.19e-12,4.0799999999999996e-12
12992,ccw,1.51e-09,1.65e-09,3.79e-09,6.990000000000001e-09,2.17e-08,1.52e-11,2.4100000000000003e-11,1.56e-11,6.04e-12,6.17e-11
12993,ccw,1.49e-09,1.6300000000000002e-09,3.79e-09,7.090000000000001e-09,2.19e-08,4.0700000000000006e-11,2.0600000000000002e-11,3.3e-11,4.35e-11,1.73e-10
12994,ccw,1.46e-09,1.61e-09,3.79e-09,7.290000000000001e-09,2.2200000000000004e-08,1.03e-12,4.15e-13,6.59e-13,1.15e-12,3.96e-12
12995,ccw,1.46e-09,1.62e-09,3.8e-09,7.18e-09,2.23e-08,1.03e-12,4.52e-13,6.620000000000001e-13,1.18e-12,4.1e-12
12996,ccw,1.21e-09,1.3900000000000002e-09,3.5700000000000003e-09,8.46e-09,2.75e-08,2.34e-11,2.45e-11,4.34e-11,3.2e-11,8.21e-11
12997,ccw,1.2e-09,1.4300000000000002e-09,3.63e-09,8.3e-09,2.61e-08,3.9500000000000006e-11,5.24e-10,6.400000000000001e-10,1.77e-10,1.9e-10
12998,ccw,1.1699999999999999e-09,1.3800000000000002e-09,3.58e-09,8.27e-09,2.58e-08,6.91e-12,2.9100000000000002e-11,5.47e-11,7.33e-11,1.3e-10
12999,ccw,1.13e-09,1.35e-09,3.42e-09,7.76e-09,2.44e-08,2.2e-11,3.23e-11,4.5599999999999996e-11,6.679999999999999e-11,7.15e-11
13000,ccw,1.13e-09,1.3800000000000002e-09,3.3399999999999996e-09,7.26e-09,2.21e-08,3.51e-11,6.329999999999999e-11,7.7e-11,8.359999999999999e-11,1.72e-10
13001,ccw,1.1199999999999999e-09,1.36e-09,3.3600000000000004e-09,7.21e-09,2.19e-08,9.37e-13,4.04e-12,6.270000000000001e-13,1.16e-12,2.5800000000000004e-11
13002,ccw,1.15e-09,1.4099999999999999e-09,3.3799999999999995e-09,7.1400000000000006e-09,2.2200000000000004e-08,3.92e-11,6.88e-11,8.17e-11,8.790000000000001e-11,1.9099999999999999e-10
13003,ccw,1.11e-09,1.3699999999999998e-09,3.3600000000000004e-09,7.090000000000001e-09,2.17e-08,2.77e-12,3.65e-11,3.3e-11,5.7000000000000003e-11,1.6600000000000003e-11
13004,ccw,1.1199999999999999e-09,1.4099999999999999e-09,3.4100000000000004e-09,7.2499999999999996e-09,2.16e-08,1.98e-11,2.16e-10,6.64e-10,1.0499999999999999e-09,1.1699999999999999e-09
13005,ccw,1.13e-09,1.4800000000000003e-09,3.65e-09,7.809999999999998e-09,2.3900000000000002e-08,3.3200000000000006e-11,7.92e-11,1.32e-10,1.56e-10,1.68e-10
13006,ccw,1.7000000000000001e-09,2.33e-09,5.07e-09,7.06e-09,1.84e-08,1.3500000000000001e-12,6.68e-12,1.73e-11,6.48e-11,7.209999999999999e-12
13007,ccw,1.84e-09,2.53e-09,5.08e-09,7.070000000000001e-09,1.8300000000000002e-08,1.49e-12,3.6200000000000004e-10,5.07e-10,4.91e-10,2.2800000000000001e-10
13008,ccw,1.79e-09,2.04e-09,4.320000000000001e-09,6.43e-09,1.84e-08,6.24e-11,2.68e-11,2.86e-11,3.51e-11,2.2800000000000001e-10
13009,ccw,1.32e-09,1.4800000000000003e-09,3.6700000000000004e-09,7.87e-09,2.5499999999999997e-08,1.16e-12,9.779999999999999e-12,8.590000000000001e-11,2e-10,1.7800000000000003e-11
13010,ccw,1.4199999999999999e-09,1.84e-09,4.31e-09,8.959999999999999e-09,2.75e-08,1.4000000000000001e-09,4.55e-09,6.659999999999999e-09,7.06e-09,3.87e-09
13011,ccw,1.3300000000000002e-09,1.54e-09,3.74e-09,8.6e-09,2.7900000000000002e-08,1.34e-10,2.64e-10,1.8300000000000001e-10,2.18e-10,1.32e-09
13012,ccw,1.23e-09,1.4099999999999999e-09,3.6200000000000003e-09,8.440000000000001e-09,2.71e-08,1.16e-12,1.6e-11,2.3899999999999996e-11,2.4199999999999998e-11,5.95e-11
13013,ccw,1.22e-09,1.4000000000000001e-09,3.5600000000000005e-09,8.23e-09,2.6e-08,2.78e-11,6.6e-11,6.409999999999999e-11,1.1599999999999999e-10,1.36e-10
13014,ccw,1.1699999999999999e-09,1.36e-09,3.5100000000000005e-09,8.26e-09,2.5899999999999997e-08,1.12e-12,3.91e-13,6.55e-13,1.19e-12,4.39e-12
13015,ccw,1.1699999999999999e-09,1.35e-09,3.5200000000000003e-09,8.22e-09,2.5899999999999997e-08,1.22e-12,1.5e-11,1.39e-11,3.33e-11,4.39e-12
13016,ccw,1.18e-09,1.3800000000000002e-09,3.55e-09,8.209999999999999e-09,2.57e-08,6.97e-11,1.34e-10,1.3899999999999999e-10,1.5800000000000002e-10,1.55e-10
13017,ccw,1.14e-09,1.3900000000000002e-09,3.45e-09,7.87e-09,2.4300000000000003e-08,2.1600000000000002e-11,4.54e-11,5.17e-11,8.27e-11,1.68e-10
13018,ccw,1.14e-09,1.3800000000000002e-09,3.3899999999999997e-09,7.6e-09,2.32e-08,1.22e-12,8.580000000000001e-12,1.1e-11,7.13e-12,9.01e-12
13019,ccw,1.6399999999999997e-09,2.02e-09,4.85e-09,7.640000000000001e-09,2.37e-08,7.570000000000001e-11,1.08e-10,1.56e-10,2.06e-10,1.6199999999999998e-10
13020,ccw,1.6399999999999997e-09,1.9699999999999996e-09,4.78e-09,7.63e-09,2.29e-08,1.1100000000000001e-12,5.94e-13,7.739999999999999e-13,1.09e-12,4.269999999999999e-12
13021,ccw,2.43e-09,2.4e-09,5.2200000000000006e-09,7.38e-09,2.13e-08,9.09e-11,1.01e-10,1.34e-10,1.73e-10,2.07e-10
13022,ccw,2.3e-09,2.31e-09,5.23e-09,8.009999999999999e-09,2.36e-08,3.470000000000001e-11,3.79e-11,1.7699999999999998e-11,2.81e-11,6.740000000000001e-11
13023,ccw,1.7199999999999999e-09,2.0600000000000003e-09,4.89e-09,7.74e-09,2.27e-08,1.49e-12,2.1600000000000002e-11,3.23e-11,3.03e-11,4.04e-12
13024,ccw,1.9e-09,2.25e-09,5.05e-09,7.46e-09,2.11e-08,7.63e-11,2.0500000000000002e-10,1.38e-10,1.8599999999999998e-10,3.9899999999999997e-10
13025,ccw,2.09e-09,2.31e-09,5.05e-09,7.35e-09,2.2200000000000004e-08,3.4e-11,5.87e-11,4.66e-11,1.0399999999999999e-10,2.0799999999999998e-10
13026,ccw,2.23e-09,2.2899999999999997e-09,5.16e-09,8.6e-09,2.8700000000000002e-08,3.28e-11,2.34e-11,1.4500000000000002e-10,4.68e-11,5.4600000000000004e-11
13027,ccw,2.35e-09,2.47e-09,5.0900000000000004e-09,7.56e-09,2.18e-08,1.59e-12,2.99e-11,3.83e-11,3.88e-11,5.86e-11
13028,ccw,2.48e-09,2.4e-09,5.34e-09,7.59e-09,2.25e-08,5.970000000000001e-11,1.08e-10,1.4e-10,1.41e-10,1.52e-10
13029,ccw,2.32e-09,2.35e-09,5.18e-09,8.58e-09,2.8e-08,2.03e-11,1.06e-11,1.73e-11,3.23e-11,4.47e-11
13030,ccw,2.23e-09,2.37e-09,5.2900000000000006e-09,9.05e-09,2.3900000000000002e-08,1.4199999999999998e-12,3.25e-11,3.64e-11,3.0500000000000005e-11,4.34e-12
13031,ccw,1.85e-09,2.1600000000000004e-09,5.17e-09,7.3199999999999995e-09,2.11e-08,3.14e-12,3.75e-11,3.55e-11,4.9299999999999994e-11,5.3e-11
13032,ccw,2.02e-09,2.2399999999999997e-09,5.2900000000000006e-09,7.170000000000001e-09,2.2000000000000002e-08,2.32e-12,5.15e-13,7.840000000000001e-13,1.04e-12,6.92e-11
13033,ccw,2.09e-09,2.28e-09,5.3299999999999996e-09,7.26e-09,2.0299999999999996e-08,3.27e-11,4.72e-11,6.18e-11,5.879999999999999e-11,9.22e-11
13034,ccw,2.26e-09,2.4e-09,5.31e-09,7.2e-09,2.11e-08,5.2299999999999996e-11,5.96e-11,6.310000000000001e-11,7.51e-10,1.42e-10
13035,ccw,2.3e-09,2.45e-09,5.5000000000000004e-09,7.16e-09,2.0299999999999996e-08,1.8600000000000002e-11,1.49e-10,1.25e-10,1.33e-10,1.34e-10
13036,ccw,2.31e-09,2.43e-09,5.47e-09,7.41e-09,2.19e-08,7.67e-11,5.58e-11,8.95e-11,1.23e-10,1.77e-10
13037,ccw,2.39e-09,2.42e-09,5.44e-09,7.2499999999999996e-09,2.16e-08,1.57e-12,5.589999999999999e-13,9.14e-13,1.26e-12,4.969999999999999e-12
13038,ccw,2.26e-09,2.39e-09,5.379999999999999e-09,7.96e-09,2.2999999999999998e-08,1.47e-12,5.3899999999999994e-12,1.61e-11,8.63e-12,1.87e-11
13039,ccw,2.32e-09,2.39e-09,5.31e-09,7.55e-09,2.2599999999999997e-08,4.1e-11,4.1799999999999994e-11,9.46e-12,2.29e-12,5.12e-11
13040,ccw,2.47e-09,2.45e-09,5.61e-09,7.55e-09,2.2400000000000002e-08,5.32e-11,7.570000000000001e-11,1.8599999999999998e-10,2.79e-10,4.1599999999999996e-10
13041,ccw,2.22e-09,2.37e-09,5.5399999999999995e-09,8.73e-09,2.33e-08,1.45e-12,3.5599999999999998e-12,8.190000000000001e-13,1.29e-12,4.34e-12
13042,ccw,2.1600000000000004e-09,2.21e-09,5.3600000000000005e-09,9.09e-09,2.8199999999999998e-08,1.48e-12,1.2699999999999999e-11,2.47e-11,2.48e-11,5.0500000000000005e-12
13043,ccw,1.58e-09,1.95e-09,4.7499999999999995e-09,7.79e-09,2.33e-08,1.3999999999999999e-12,1.3599999999999999e-11,2.34e-10,2.1499999999999998e-10,5.94e-12
13044,ccw,1.98e-09,2.22e-09,4.98e-09,6.8099999999999994e-09,2e-08,1.8499999999999998e-10,3.16e-11,5.62e-11,9.729999999999999e-11,1.4e-10
13045,ccw,2.0499999999999997e-09,2.44e-09,5.18e-09,7.2e-09,2.0499999999999998e-08,1.28e-10,2.03e-10,2.9399999999999997e-10,3e-10,3.78e-10
13046,ccw,2e-09,2.27e-09,4.970000000000001e-09,7.090000000000001e-09,2.09e-08,1.57e-12,4.0700000000000006e-11,4.5500000000000004e-11,6.91e-11,2.51e-10
13047,ccw,2e-09,2.21e-09,5.05e-09,6.93e-09,2.21e-08,1.4199999999999998e-12,4.98e-13,7.82e-13,1.08e-12,5.54e-12
13048,ccw,2.0100000000000003e-09,2.26e-09,4.91e-09,7.16e-09,2.1e-08,1.4199999999999998e-12,1.62e-11,9.78e-11,7.2e-10,5.25e-12
13049,ccw,2.0800000000000003e-09,2.3e-09,4.96e-09,6.920000000000001e-09,2.02e-08,8.879999999999999e-11,1.25e-10,1.12e-10,1.8700000000000003e-10,3.9e-10
13050,ccw,2.07e-09,2.2899999999999997e-09,4.93e-09,6.879999999999999e-09,1.99e-08,7.94e-11,8.25e-11,1.36e-10,1.67e-10,2.57e-10
13051,ccw,2.0800000000000003e-09,2.26e-09,4.93e-09,6.920000000000001e-09,2.0699999999999997e-08,2.8300000000000002e-11,2.2e-11,2.1600000000000002e-11,2.9100000000000002e-11,1.35e-11
13052,ccw,2.14e-09,2.35e-09,4.94e-09,7.1499999999999995e-09,2.0699999999999997e-08,6.78e-11,6.45e-11,6.420000000000001e-11,6.43e-11,1.3899999999999999e-10
13053,ccw,2.1600000000000004e-09,2.25e-09,4.970000000000001e-09,8.35e-09,2.7200000000000002e-08,1.4999999999999999e-12,5.030000000000001e-13,7.69e-13,1.17e-12,5.96e-12
13054,ccw,2.23e-09,2.3399999999999998e-09,5.11e-09,8.69e-09,2.3399999999999998e-08,3.9e-11,6.16e-11,1.28e-10,1.19e-10,4.0800000000000004e-10
13055,ccw,2.1899999999999997e-09,2.3e-09,5.2900000000000006e-09,9.24e-09,2.58e-08,6.4e-12,4.79e-11,1.0699999999999999e-10,2.7e-10,3.63e-10
13056,ccw,2.15e-09,2.39e-09,5.37e-09,9.270000000000001e-09,2.37e-08,9.720000000000001e-12,5.08e-10,1.9699999999999996e-09,4.11e-09,5.61e-09
13057,ccw,2.17e-09,2.22e-09,5.13e-09,8.059999999999999e-09,2.49e-08,1.6699999999999998e-11,2.63e-11,4.89e-11,4.9299999999999994e-11,1.1400000000000001e-10
13058,ccw,2.0999999999999998e-09,2.1600000000000004e-09,5.1200000000000005e-09,9.02e-09,2.5499999999999997e-08,1.57e-11,4.77e-11,9.390000000000001e-11,1.3899999999999999e-10,1.5900000000000002e-10
13059,ccw,1.62e-09,1.94e-09,4.7499999999999995e-09,7.67e-09,2.21e-08,9.08e-11,6.370000000000001e-11,8.440000000000001e-11,3.11e-11,3.17e-10
13060,ccw,1.6300000000000002e-09,1.9600000000000003e-09,4.76e-09,7.73e-09,2.2400000000000002e-08,2.33e-11,6.07e-11,6.92e-11,9.170000000000002e-11,9e-11
13061,ccw,1.98e-09,2.25e-09,5.11e-09,7.070000000000001e-09,1.95e-08,9.84e-11,1.18e-10,1.44e-10,1.8200000000000002e-10,2.11e-10
13062,ccw,1.9699999999999996e-09,2.1899999999999997e-09,4.98e-09,7.16e-09,2.0699999999999997e-08,2.76e-12,3.1899999999999995e-11,5.1999999999999995e-11,1.01e-10,1.5e-10
13063,ccw,2.15e-09,2.35e-09,5.08e-09,7.18e-09,2e-08,1.41e-10,1.67e-10,1.99e-10,2.16e-10,2.9399999999999997e-10
13064,ccw,2.25e-09,2.38e-09,5.13e-09,7.47e-09,2.02e-08,2.0000000000000002e-11,5.4e-11,9.53e-11,1.34e-10,1.1599999999999999e-10
13065,ccw,2.22e-09,2.37e-09,5.15e-09,8e-09,2.18e-08,5.87e-11,9.29e-10,1.3699999999999998e-09,1.4699999999999999e-09,6.01e-10
13066,ccw,2.27e-09,2.35e-09,4.970000000000001e-09,7.54e-09,2.19e-08,1.29e-12,5.23e-13,7.46e-13,1.18e-12,4.04e-12
13067,ccw,2.4e-09,2.3399999999999998e-09,5.560000000000001e-09,7.609999999999998e-09,2.15e-08,2.7600000000000004e-11,5.249999999999999e-10,6.859999999999999e-09,5.18e-10,1.8100000000000002e-10
13068,ccw,2.26e-09,2.26e-09,5.27e-09,7.79e-09,2.58e-08,2.27e-12,1.76e-11,3.11e-11,6.52e-11,3.68e-11
13069,ccw,1.82e-09,2.09e-09,4.870000000000001e-09,7.1499999999999995e-09,2.0299999999999996e-08,1.3700000000000002e-12,4.87e-13,7.68e-13,1.13e-12,4.04e-12
13070,ccw,2.07e-09,2.26e-09,4.98e-09,7.2e-09,2.0699999999999997e-08,6.409999999999999e-11,4.54e-11,3.39e-11,2.9100000000000002e-11,6.48e-11
13071,ccw,8.54e-10,1.2800000000000001e-09,3.3e-09,5.97e-09,1.8999999999999998e-08,8.58e-13,1.85e-12,2.7100000000000002e-11,2.0800000000000002e-11,3.64e-12
13072,ccw,8.790000000000001e-10,1.3699999999999998e-09,3.4000000000000003e-09,6.11e-09,1.93e-08,1.01e-10,1.71e-10,1.94e-10,2.85e-10,2.64e-10
13073,ccw,8.47e-10,1.27e-09,3.25e-09,5.920000000000001e-09,1.77e-08,5.62e-11,7.779999999999999e-11,6.4e-11,1.06e-10,1.19e-10
13074,ccw,8.559999999999999e-10,1.32e-09,3.1e-09,5.53e-09,1.65e-08,4.370000000000001e-11,5.85e-11,3.18e-11,5.84e-11,1.97e-10
13075,ccw,8.64e-10,1.36e-09,3.18e-09,5.3299999999999996e-09,1.52e-08,9.32e-11,1.33e-10,9.009999999999999e-11,1.46e-10,1.51e-10
13076,ccw,9.279999999999999e-10,1.26e-09,3.05e-09,5.649999999999999e-09,1.59e-08,1.16e-12,1.65e-11,1.43e-11,5.269999999999999e-12,3.4500000000000004e-12
13077,ccw,9.43e-10,1.46e-09,3.5600000000000005e-09,5.520000000000001e-09,1.67e-08,1.17e-12,3.64e-12,1.58e-11,1.1e-12,3.69e-12
13078,ccw,9.339999999999999e-10,1.4199999999999999e-09,3.37e-09,5.44e-09,1.8300000000000002e-08,5.19e-11,5.95e-11,7.379999999999999e-11,1.1400000000000001e-10,2.25e-10
13079,ccw,8.95e-10,1.31e-09,3.07e-09,5.11e-09,1.54e-08,2.1800000000000002e-11,5.0799999999999995e-11,4.35e-11,5.75e-11,9.44e-11
13080,ccw,9.7e-10,1.35e-09,3.08e-09,5.16e-09,1.58e-08,9.590000000000001e-11,6.679999999999999e-11,8.409999999999999e-11,1.0500000000000001e-10,2.17e-10
13081,ccw,9.470000000000001e-10,1.29e-09,3.02e-09,6.08e-09,2.0499999999999998e-08,9.810000000000001e-12,4.3799999999999994e-11,2.62e-11,5.7000000000000003e-11,7.790000000000001e-11
13082,ccw,9.1e-10,1.3e-09,2.97e-09,6.2e-09,2.0499999999999998e-08,4.96e-11,6.8e-11,5.4600000000000004e-11,8.48e-11,1.52e-10
13083,ccw,9.29e-10,1.31e-09,3.15e-09,5.02e-09,1.49e-08,1.05e-12,1.48e-11,1.8e-10,1.0300000000000001e-11,3.6200000000000003e-12
13084,ccw,1.11e-09,1.7000000000000001e-09,3.98e-09,6.559999999999999e-09,1.8700000000000002e-08,6.65e-11,1.54e-09,4.020000000000001e-09,4.96e-09,2.8399999999999997e-09
13085,ccw,9.64e-10,1.29e-09,3.19e-09,5.63e-09,1.82e-08,4.33e-12,3.2e-11,5.79e-11,1.71e-10,2.7300000000000002e-11
13086,ccw,1.0499999999999999e-09,1.36e-09,3.15e-09,5.4e-09,1.63e-08,6.22e-11,2.7600000000000004e-11,1.8800000000000002e-11,2.95e-11,6.09e-11
13087,ccw,9.77e-10,1.31e-09,3.22e-09,6.779999999999999e-09,1.94e-08,6.75e-11,7.349999999999999e-11,2.1100000000000003e-11,8.490000000000001e-11,9.24e-11
13088,ccw,8.859999999999999e-10,1.3400000000000001e-09,3.5399999999999998e-09,5.8799999999999995e-09,1.67e-08,2.56e-12,2.43e-11,1.54e-11,3.0999999999999996e-11,1.8700000000000003e-10
13089,ccw,9.06e-10,1.3900000000000002e-09,3.3399999999999996e-09,5.3e-09,1.78e-08,1.19e-12,1.5e-11,2.38e-10,1.49e-12,4.969999999999999e-12
13090,ccw,9.149999999999999e-10,1.3400000000000001e-09,3.4299999999999995e-09,5.660000000000001e-09,1.98e-08,4.13e-11,1.76e-11,2.92e-11,4.62e-11,4.08e-11
13091,ccw,8.97e-10,1.32e-09,3.32e-09,6.0499999999999996e-09,2.1e-08,1.2e-12,4.11e-13,6.750000000000001e-13,1.1e-12,5.3e-12
13092,ccw,9.2e-10,1.3400000000000001e-09,3.45e-09,6.22e-09,1.96e-08,5.6600000000000004e-11,4.17e-11,8.320000000000001e-11,5.03e-11,9.62e-10
13093,ccw,9.78e-10,1.3400000000000001e-09,3.0599999999999998e-09,5.03e-09,1.55e-08,9.990000000000001e-11,6.91e-11,8.590000000000001e-11,1.03e-10,2.51e-10
13094,ccw,9.99e-10,1.36e-09,3.19e-09,5.579999999999999e-09,1.74e-08,2.5300000000000002e-11,7.159999999999999e-11,7.15e-11,7.68e-11,1.52e-10
13095,ccw,1.06e-09,1.3900000000000002e-09,3.25e-09,5.94e-09,1.86e-08,1.42e-10,2.1499999999999998e-10,4.66e-10,8.24e-10,7.46e-10
13096,ccw,9.81e-10,1.32e-09,3.11e-09,5.6700000000000005e-09,1.76e-08,8.140000000000001e-11,1.74e-10,2.83e-10,3.8e-10,3.42e-10
13097,ccw,1.0300000000000002e-09,1.4400000000000002e-09,3.12e-09,5.420000000000001e-09,1.63e-08,4.2899999999999995e-11,8.51e-11,9.429999999999999e-11,8.540000000000001e-11,1.11e-10
13098,ccw,1.09e-09,1.4000000000000001e-09,3.22e-09,5.93e-09,1.8999999999999998e-08,4.5999999999999996e-11,9.31e-11,1.76e-10,1.94e-10,1.8300000000000001e-10
13099,ccw,1.07e-09,1.3699999999999998e-09,3.22e-09,6.06e-09,1.88e-08,2.5500000000000002e-11,4.6700000000000004e-11,7.58e-11,9.65e-11,6.55e-11
13100,ccw,1e-09,1.32e-09,3.13e-09,6.28e-09,1.8999999999999998e-08,1.23e-12,4.0500000000000004e-13,5.98e-12,1.07e-12,5.330000000000001e-12
13101,ccw,1.01e-09,1.3300000000000002e-09,3.12e-09,5.97e-09,1.88e-08,1.4400000000000001e-12,1.22e-12,8.33e-12,1.09e-12,6.1600000000000004e-12
13102,ccw,9.46e-10,1.29e-09,3.02e-09,5.94e-09,1.92e-08,1.1499999999999999e-11,3.84e-11,4.34e-11,5.1099999999999997e-11,3.6e-11
13103,ccw,9.52e-10,1.3e-09,3.11e-09,6.37e-09,2.2200000000000004e-08,1.23e-12,4.01e-13,9.520000000000002e-13,7.7e-12,8.840000000000001e-11
13104,ccw,9.760000000000001e-10,1.36e-09,3.16e-09,6.590000000000001e-09,2.04e-08,1.85e-12,2.82e-10,7.820000000000001e-10,1.21e-09,2.0699999999999997e-11
13105,ccw,1.02e-09,1.3699999999999998e-09,3.1e-09,6.67e-09,2.15e-08,1.3500000000000001e-12,4.54e-13,6.77e-13,1.13e-12,5.94e-12
13106,ccw,1.02e-09,1.5e-09,3.3799999999999995e-09,7e-09,2.15e-08,8.320000000000001e-11,2.43e-09,4.74e-09,6.24e-09,2.36e-09
13107,ccw,9e-10,1.35e-09,3.4600000000000005e-09,5.34e-09,1.51e-08,1.0000000000000001e-11,4.4600000000000006e-11,7.790000000000001e-11,1.17e-10,1.2e-10
13108,ccw,9.080000000000001e-10,1.32e-09,3.4100000000000004e-09,6.37e-09,1.86e-08,4.01e-11,2.59e-11,5.62e-11,4.25e-11,3.02e-11
13109,ccw,8.790000000000001e-10,1.27e-09,3.3e-09,6.19e-09,1.88e-08,8.8e-13,3.9500000000000003e-13,6.15e-13,1.1e-12,3.11e-11
13110,ccw,9.84e-10,1.3e-09,3.15e-09,5.8799999999999995e-09,1.77e-08,4.0700000000000006e-11,4.41e-11,3.68e-11,5.55e-11,1.0500000000000001e-10
13111,ccw,9.61e-10,1.2800000000000001e-09,3.08e-09,5.8e-09,1.6399999999999998e-08,3.59e-11,6.29e-11,6.72e-11,7.849999999999999e-11,1.0699999999999999e-10
13112,ccw,9.54e-10,1.32e-09,3.16e-09,5.479999999999999e-09,1.57e-08,6.28e-11,7.15e-11,9.4e-11,1.34e-10,1.8200000000000002e-10
13113,ccw,9.080000000000001e-10,1.3699999999999998e-09,3.4000000000000003e-09,5.1900000000000005e-09,1.55e-08,4.3100000000000005e-11,3.16e-11,2.57e-11,3.1899999999999995e-11,6.53e-11
13114,ccw,9.43e-10,1.3300000000000002e-09,3.4000000000000003e-09,6.21e-09,1.98e-08,5.74e-11,6.13e-11,1.73e-10,4.1799999999999994e-11,7.98e-11
13115,ccw,9.080000000000001e-10,1.3e-09,3.3399999999999996e-09,6.04e-09,1.85e-08,1.12e-12,3.9299999999999994e-13,6.579999999999998e-13,1.0199999999999999e-12,3.8900000000000006e-12
13116,ccw,1.07e-09,1.32e-09,3.17e-09,7.16e-09,2.3500000000000002e-08,1.29e-12,2.5299999999999995e-12,7.259999999999999e-11,1.4400000000000001e-12,4.32e-12
13117,ccw,1.0800000000000002e-09,1.3400000000000001e-09,3.2899999999999996e-09,7.18e-09,2.37e-08,5.1999999999999995e-11,1.8599999999999998e-10,6.5e-10,1.1699999999999999e-09,3.4099999999999996e-10
13118,ccw,1.01e-09,1.2800000000000001e-09,3.0099999999999997e-09,7.0499999999999994e-09,2.29e-08,9.27e-13,3.84e-12,6.14e-13,1.06e-12,4.25e-12
13119,ccw,9.66e-10,1.27e-09,3e-09,6.620000000000001e-09,2.23e-08,2.7600000000000004e-11,2.93e-11,4.39e-11,7.06e-11,9.230000000000001e-11
13120,ccw,9.91e-10,1.36e-09,3.03e-09,6.65e-09,2.2999999999999998e-08,2.5800000000000004e-11,1.26e-10,2.35e-10,1.4e-10,1.43e-10
13121,ccw,9.629999999999999e-10,1.31e-09,3.02e-09,6.629999999999999e-09,2.25e-08,2.21e-12,6.87e-11,8.38e-11,1.18e-10,1e-10
13122,ccw,9.37e-10,1.26e-09,2.99e-09,6.77e-09,2.2999999999999998e-08,1.2900000000000002e-11,2.5e-11,4.17e-11,7.76e-11,1.0399999999999999e-10
13123,ccw,9.149999999999999e-10,1.27e-09,3.03e-09,6.8000000000000005e-09,2.17e-08,2.51e-11,4.77e-11,6.21e-11,5.970000000000001e-11,5e-11
13124,ccw,9.49e-10,1.2800000000000001e-09,3.0099999999999997e-09,6.73e-09,2.2599999999999997e-08,1.8899999999999997e-11,3.11e-11,6.250000000000001e-13,9.41e-12,1.8700000000000003e-10
