,rotation,type_u,type_g,type_r,type_i,type_z
11661,ccw,3,3,3,3,3
11662,ccw,3,3,3,3,3
11663,ccw,3,3,3,3,3
11664,ccw,3,3,3,3,3
11665,ccw,3,3,3,3,3
11666,ccw,3,3,3,3,3
11667,ccw,3,3,3,3,3
11668,ccw,3,3,3,3,3
11669,ccw,3,3,3,3,3
11670,ccw,3,3,3,3,3
11671,ccw,3,3,3,3,3
11672,ccw,3,3,3,3,3
11673,ccw,3,3,3,3,3
11674,ccw,3,3,3,3,3
11675,ccw,3,3,3,3,3
11676,ccw,3,3,3,3,3
11677,ccw,3,3,3,3,3
11678,ccw,3,3,3,3,3
11679,ccw,3,3,3,3,3
11680,ccw,3,3,3,3,3
11681,ccw,3,3,3,3,3
11682,ccw,3,3,3,3,3
11683,ccw,3,3,3,3,3
11684,ccw,3,3,3,3,3
11685,ccw,3,3,3,3,3
11686,ccw,3,3,3,3,3
11687,ccw,3,3,3,3,3
11688,ccw,3,3,3,3,3
11689,ccw,3,3,3,3,3
11690,ccw,3,3,3,3,3
11691,ccw,3,3,3,3,3
11692,ccw,3,3,3,3,3
11693,ccw,3,3,3,3,3
11694,ccw,3,3,3,3,3
11695,ccw,3,3,3,3,3
11696,ccw,3,3,3,3,3
11697,ccw,3,3,3,3,3
11698,ccw,3,3,3,3,3
11699,ccw,3,3,3,3,3
11700,ccw,3,3,3,3,3
11701,ccw,3,3,3,3,3
11702,ccw,3,3,3,3,3
11703,ccw,3,3,3,3,3
11704,ccw,3,3,3,3,3
11705,ccw,3,3,3,3,3
11706,ccw,3,3,3,3,3
11707,ccw,3,3,3,3,3
11708,ccw,3,3,3,3,3
11709,ccw,3,3,3,3,3
11710,ccw,3,3,3,3,3
11711,ccw,3,3,3,3,3
11712,ccw,3,3,3,3,3
11713,ccw,3,3,3,3,3
11714,ccw,3,3,3,3,3
11715,ccw,3,3,3,3,3
11716,ccw,3,3,3,3,3
11717,ccw,3,3,3,3,3
11718,ccw,3,3,3,3,3
11719,ccw,3,3,3,3,3
11720,ccw,3,3,3,3,3
11721,ccw,3,3,3,3,3
11722,ccw,3,3,3,3,3
11723,ccw,3,3,3,3,3
11724,ccw,3,3,3,3,3
11725,ccw,3,3,3,3,3
11726,ccw,3,3,3,3,3
11727,ccw,3,3,3,3,3
11728,ccw,3,3,3,3,3
11729,ccw,3,3,3,3,3
11730,ccw,3,3,3,3,3
11731,ccw,3,3,3,3,3
11732,ccw,3,3,3,3,3
11733,ccw,3,3,3,3,3
11734,ccw,3,3,3,3,3
11735,ccw,3,3,3,3,3
11736,ccw,3,3,3,3,3
11737,ccw,3,3,3,3,3
11738,ccw,3,3,3,3,3
11739,ccw,3,3,3,3,3
11740,ccw,3,3,3,3,3
11741,ccw,3,3,3,3,3
11742,ccw,3,3,3,3,3
11743,ccw,3,3,3,3,3
11744,ccw,3,3,3,3,3
11745,ccw,3,3,3,3,3
11746,ccw,3,3,3,3,3
11747,ccw,3,3,3,3,3
11748,ccw,3,3,3,3,3
11749,ccw,3,3,3,3,3
11750,ccw,3,3,3,3,3
11751,ccw,3,3,3,3,3
11752,ccw,3,3,3,3,3
11753,ccw,3,3,3,3,3
11754,ccw,3,3,3,3,3
11755,ccw,3,3,3,3,3
11756,ccw,3,3,3,3,3
11757,ccw,3,3,3,3,3
11758,ccw,3,3,3,3,3
11759,ccw,3,3,3,3,3
11760,ccw,3,3,3,3,3
11761,ccw,3,3,3,3,3
11762,ccw,3,3,3,3,3
11763,ccw,3,3,3,3,3
11764,ccw,3,3,3,3,3
11765,ccw,3,3,3,3,3
11766,ccw,3,3,3,3,3
11767,ccw,3,3,3,3,3
11768,ccw,3,3,3,3,3
11769,ccw,3,3,3,3,3
11770,ccw,3,3,3,3,3
11771,ccw,3,3,3,3,3
11772,ccw,3,3,3,3,3
11773,ccw,3,3,3,3,3
11774,ccw,3,3,3,3,3
11775,ccw,3,3,3,3,3
11776,ccw,3,3,3,3,3
11777,ccw,3,3,3,3,3
11778,ccw,3,3,3,3,3
11779,ccw,3,3,3,3,3
11780,ccw,3,3,3,3,3
11781,ccw,3,3,3,3,3
11782,ccw,3,3,3,3,3
11783,ccw,3,3,3,3,3
11784,ccw,3,3,3,3,3
11785,ccw,3,3,3,3,3
11786,ccw,3,3,3,3,3
11787,ccw,3,3,3,3,3
11788,ccw,3,3,3,3,3
11789,ccw,3,3,3,3,3
11790,ccw,3,3,3,3,3
11791,ccw,3,3,3,3,3
11792,ccw,3,3,3,3,3
11793,ccw,3,3,3,3,3
11794,ccw,3,3,3,3,3
11795,ccw,3,3,3,3,3
11796,ccw,3,3,3,3,3
11797,ccw,3,3,3,3,3
11798,ccw,3,3,3,3,3
11799,ccw,3,3,3,3,3
11800,ccw,3,3,3,3,3
11801,ccw,3,3,3,3,3
11802,ccw,3,3,3,3,3
11803,ccw,3,3,3,3,3
11804,ccw,3,3,3,3,3
11805,ccw,3,3,3,3,3
11806,ccw,3,3,3,3,3
11807,ccw,3,3,3,3,3
11808,ccw,3,3,3,3,3
11809,ccw,3,3,3,3,3
11810,ccw,3,3,3,3,3
11811,ccw,3,3,3,3,3
11812,ccw,3,3,3,3,3
11813,ccw,3,3,3,3,3
11814,ccw,3,3,3,3,3
11815,ccw,3,3,3,3,3
11816,ccw,3,3,3,3,3
11817,ccw,3,3,3,3,3
11818,ccw,3,3,3,3,3
11819,ccw,3,3,3,3,3
11820,ccw,3,3,3,3,3
11821,ccw,3,3,3,3,3
11822,ccw,3,3,3,3,3
11823,ccw,3,3,3,3,3
11824,ccw,3,3,3,3,3
11825,ccw,3,3,3,3,3
11826,ccw,3,3,3,3,3
11827,ccw,3,3,3,3,3
11828,ccw,3,3,3,3,3
11829,ccw,3,3,3,3,3
11830,ccw,3,3,3,3,3
11831,ccw,3,3,3,3,3
11832,ccw,3,3,3,3,3
11833,ccw,3,3,3,3,3
11834,ccw,3,3,3,3,3
11835,ccw,3,3,3,3,3
11836,ccw,3,3,3,3,3
11837,ccw,3,3,3,3,3
11838,ccw,3,3,3,3,3
11839,ccw,3,3,3,3,3
11840,ccw,3,3,3,3,3
11841,ccw,3,3,3,3,3
11842,ccw,3,3,3,3,3
11843,ccw,3,3,3,3,3
11844,ccw,3,3,3,3,3
11845,ccw,3,3,3,3,3
11846,ccw,3,3,3,3,3
11847,ccw,3,3,3,3,3
11848,ccw,3,3,3,3,3
11849,ccw,3,3,3,3,3
11850,ccw,3,3,3,3,3
11851,ccw,3,3,3,3,3
11852,ccw,3,3,3,3,3
11853,ccw,3,3,3,3,3
11854,ccw,3,3,3,3,3
11855,ccw,3,3,3,3,3
11856,ccw,3,3,3,3,3
11857,ccw,3,3,3,3,3
11858,ccw,3,3,3,3,3
11859,ccw,3,3,3,3,3
11860,ccw,3,3,3,3,3
11861,ccw,3,3,3,3,3
11862,ccw,3,3,3,3,3
11863,ccw,3,3,3,3,3
11864,ccw,3,3,3,3,3
11865,ccw,3,3,3,3,3
11866,ccw,3,3,3,3,3
11867,ccw,3,3,3,3,3
11868,ccw,3,3,3,3,3
11869,ccw,3,3,3,3,3
11870,ccw,3,3,3,3,3
11871,ccw,3,3,3,3,3
11872,ccw,3,3,3,3,3
11873,ccw,3,3,3,3,3
11874,ccw,3,3,3,3,3
11875,ccw,3,3,3,3,3
11876,ccw,3,3,3,3,3
11877,ccw,3,3,3,3,3
11878,ccw,3,3,3,3,3
11879,ccw,3,3,3,3,3
11880,ccw,3,3,3,3,3
11881,ccw,3,3,3,3,3
11882,ccw,3,3,3,3,3
11883,ccw,3,3,3,3,3
11884,ccw,3,3,3,3,3
11885,ccw,3,3,3,3,3
11886,ccw,3,3,3,3,3
11887,ccw,3,3,3,3,3
11888,ccw,3,3,3,3,3
11889,ccw,3,3,3,3,3
11890,ccw,3,3,3,3,3
11891,ccw,3,3,3,3,3
11892,ccw,3,3,3,3,3
11893,ccw,3,3,3,3,3
11894,ccw,3,3,3,3,3
11895,ccw,3,3,3,3,3
11896,ccw,3,3,3,3,3
11897,ccw,3,3,3,3,3
11898,ccw,3,3,3,3,3
11899,ccw,3,3,3,3,3
11900,ccw,3,3,3,3,3
11901,ccw,3,3,3,3,3
11902,ccw,3,3,3,3,3
11903,ccw,3,3,3,3,3
11904,ccw,3,3,3,3,3
11905,ccw,3,3,3,3,3
11906,ccw,3,3,3,3,3
11907,ccw,3,3,3,3,3
11908,ccw,3,3,3,3,3
11909,ccw,3,3,3,3,3
11910,ccw,3,3,3,3,3
11911,ccw,3,3,3,3,3
11912,ccw,3,3,3,3,3
11913,ccw,3,3,3,3,3
11914,ccw,3,3,3,3,3
11915,ccw,3,3,3,3,3
11916,ccw,3,3,3,3,3
11917,ccw,3,3,3,3,3
11918,ccw,3,3,3,3,3
11919,ccw,3,3,3,3,3
11920,ccw,3,3,3,3,3
11921,ccw,3,3,3,3,3
11922,ccw,3,3,3,3,3
11923,ccw,3,3,3,3,3
11924,ccw,3,3,3,3,3
11925,ccw,3,3,3,3,3
11926,ccw,3,3,3,3,3
11927,ccw,3,3,3,3,3
11928,ccw,3,3,3,3,3
11929,ccw,3,3,3,3,3
11930,ccw,3,3,3,3,3
11931,ccw,3,3,3,3,3
11932,ccw,3,3,3,3,3
11933,ccw,3,3,3,3,3
11934,ccw,3,3,3,3,3
11935,ccw,3,3,3,3,3
11936,ccw,3,3,3,3,3
11937,ccw,3,3,3,3,3
11938,ccw,3,3,3,3,3
11939,ccw,3,3,3,3,3
11940,ccw,3,3,3,3,3
11941,ccw,3,3,3,3,3
11942,ccw,3,3,3,3,3
11943,ccw,3,3,3,3,3
11944,ccw,3,3,3,3,3
11945,ccw,3,3,3,3,3
11946,ccw,3,3,3,3,3
11947,ccw,3,3,3,3,3
11948,ccw,3,3,3,3,3
11949,ccw,3,3,3,3,3
11950,ccw,3,3,3,3,3
11951,ccw,3,3,3,3,3
11952,ccw,3,3,3,3,3
11953,ccw,3,3,3,3,3
11954,ccw,3,3,3,3,3
11955,ccw,3,3,3,3,3
11956,ccw,3,3,3,3,3
11957,ccw,3,3,3,3,3
11958,ccw,3,3,3,3,3
11959,ccw,3,3,3,3,3
11960,ccw,3,3,3,3,3
11961,ccw,3,3,3,3,3
11962,ccw,3,3,3,3,3
11963,ccw,3,3,3,3,3
11964,ccw,3,3,3,3,3
11965,ccw,3,3,3,3,3
11966,ccw,3,3,3,3,3
11967,ccw,3,3,3,3,3
11968,ccw,3,3,3,3,3
11969,ccw,3,3,3,3,3
11970,ccw,3,3,3,3,3
11971,ccw,3,3,3,3,3
11972,ccw,3,3,3,3,3
11973,ccw,3,3,3,3,3
11974,ccw,3,3,3,3,3
11975,ccw,3,3,3,3,3
11976,ccw,3,3,3,3,3
11977,ccw,3,3,3,3,3
11978,ccw,3,3,3,3,3
11979,ccw,3,3,3,3,3
11980,ccw,3,3,3,3,3
11981,ccw,3,3,3,3,3
11982,ccw,3,3,3,3,3
11983,ccw,3,3,3,3,3
11984,ccw,3,3,3,3,3
11985,ccw,3,3,3,3,3
11986,ccw,3,3,3,3,3
11987,ccw,3,3,3,3,3
11988,ccw,3,3,3,3,3
11989,ccw,3,3,3,3,3
11990,ccw,3,3,3,3,3
11991,ccw,3,3,3,3,3
11992,ccw,3,3,3,3,3
11993,ccw,3,3,3,3,3
11994,ccw,3,3,3,3,3
11995,ccw,3,3,3,3,3
11996,ccw,3,3,3,3,3
11997,ccw,3,3,3,3,3
11998,ccw,3,3,3,3,3
11999,ccw,3,3,3,3,3
12000,ccw,3,3,3,3,3
12001,ccw,3,3,3,3,3
12002,ccw,3,3,3,3,3
12003,ccw,3,3,3,3,3
12004,ccw,3,3,3,3,3
12005,ccw,3,3,3,3,3
12006,ccw,3,3,3,3,3
12007,ccw,3,3,3,3,3
12008,ccw,3,3,3,3,3
12009,ccw,3,3,3,3,3
12010,ccw,3,3,3,3,3
12011,ccw,3,3,3,3,3
12012,ccw,3,3,3,3,3
12013,ccw,3,3,3,3,3
12014,ccw,3,3,3,3,3
12015,ccw,3,3,3,3,3
12016,ccw,3,3,3,3,3
12017,ccw,3,3,3,3,3
12018,ccw,3,3,3,3,3
12019,ccw,3,3,3,3,3
12020,ccw,3,3,3,3,3
12021,ccw,3,3,3,3,3
12022,ccw,3,3,3,3,3
12023,ccw,3,3,3,3,3
12024,ccw,3,3,3,3,3
12025,ccw,3,3,3,3,3
12026,ccw,3,3,3,3,3
12027,ccw,3,3,3,3,3
12028,ccw,3,3,3,3,3
12029,ccw,3,3,3,3,3
12030,ccw,3,3,3,3,3
12031,ccw,3,3,3,3,3
12032,ccw,3,3,3,3,3
12033,ccw,3,3,3,3,3
12034,ccw,3,3,3,3,3
12035,ccw,3,3,3,3,3
12036,ccw,3,3,3,3,3
12037,ccw,3,3,3,3,3
12038,ccw,3,3,3,3,3
12039,ccw,3,3,3,3,3
12040,ccw,3,3,3,3,3
12041,ccw,3,3,3,3,3
12042,ccw,3,3,3,3,3
12043,ccw,3,3,3,3,3
12044,ccw,3,3,3,3,3
12045,ccw,3,3,3,3,3
12046,ccw,3,3,3,3,3
12047,ccw,3,3,3,3,3
12048,ccw,3,3,3,3,3
12049,ccw,3,3,3,3,3
12050,ccw,3,3,3,3,3
12051,ccw,3,3,3,3,3
12052,ccw,3,3,3,3,3
12053,ccw,3,3,3,3,3
12054,ccw,3,3,3,3,3
12055,ccw,3,3,3,3,3
12056,ccw,3,3,3,3,3
12057,ccw,3,3,3,3,3
12058,ccw,3,3,3,3,3
12059,ccw,3,3,3,3,3
12060,ccw,3,3,3,3,3
12061,ccw,3,3,3,3,3
12062,ccw,3,3,3,3,3
12063,ccw,3,3,3,3,3
12064,ccw,3,3,3,3,3
12065,ccw,3,3,3,3,3
12066,ccw,3,3,3,3,3
12067,ccw,3,3,3,3,3
12068,ccw,3,3,3,3,3
12069,ccw,3,3,3,3,3
12070,ccw,3,3,3,3,3
12071,ccw,3,3,3,3,3
12072,ccw,3,3,3,3,3
12073,ccw,3,3,3,3,3
12074,ccw,3,3,3,3,3
12075,ccw,3,3,3,3,3
12076,ccw,3,3,3,3,3
12077,ccw,3,3,3,3,3
12078,ccw,3,3,3,3,3
12079,ccw,3,3,3,3,3
12080,ccw,3,3,3,3,3
12081,ccw,3,3,3,3,3
12082,ccw,3,3,3,3,3
12083,ccw,3,3,3,3,3
12084,ccw,3,3,3,3,3
12085,ccw,3,3,3,3,3
12086,ccw,3,3,3,3,3
12087,ccw,3,3,3,3,3
12088,ccw,3,3,3,3,3
12089,ccw,3,3,3,3,3
12090,ccw,3,3,3,3,3
12091,ccw,3,3,3,3,3
12092,ccw,3,3,3,3,3
12093,ccw,3,3,3,3,3
12094,ccw,3,3,3,3,3
12095,ccw,3,3,3,3,3
12096,ccw,3,3,3,3,3
12097,ccw,3,3,3,3,3
12098,ccw,3,3,3,3,3
12099,ccw,3,3,3,3,3
12100,ccw,3,3,3,3,3
12101,ccw,3,3,3,3,3
12102,ccw,3,3,3,3,3
12103,ccw,3,3,3,3,3
12104,ccw,3,3,3,3,3
12105,ccw,3,3,3,3,3
12106,ccw,3,3,3,3,3
12107,ccw,3,3,3,3,3
12108,ccw,3,3,3,3,3
12109,ccw,3,3,3,3,3
12110,ccw,3,3,3,3,3
12111,ccw,3,3,3,3,3
12112,ccw,3,3,3,3,3
12113,ccw,3,3,3,3,3
12114,ccw,3,3,3,3,3
12115,ccw,3,3,3,3,3
12116,ccw,3,3,3,3,3
12117,ccw,3,3,3,3,3
12118,ccw,3,3,3,3,3
12119,ccw,3,3,3,3,3
12120,ccw,3,3,3,3,3
12121,ccw,3,3,3,3,3
12122,ccw,3,3,3,3,3
12123,ccw,3,3,3,3,3
12124,ccw,3,3,3,3,3
12125,ccw,3,3,3,3,3
12126,ccw,3,3,3,3,3
12127,ccw,3,3,3,3,3
12128,ccw,3,3,3,3,3
12129,ccw,3,3,3,3,3
12130,ccw,3,3,3,3,3
12131,ccw,3,3,3,3,3
12132,ccw,3,3,3,3,3
12133,ccw,3,3,3,3,3
12134,ccw,3,3,3,3,3
12135,ccw,3,3,3,3,3
12136,ccw,3,3,3,3,3
12137,ccw,3,3,3,3,3
12138,ccw,3,3,3,3,3
12139,ccw,3,3,3,3,3
12140,ccw,3,3,3,3,3
12141,ccw,3,3,3,3,3
12142,ccw,3,3,3,3,3
12143,ccw,3,3,3,3,3
12144,ccw,3,3,3,3,3
12145,ccw,3,3,3,3,3
12146,ccw,3,3,3,3,3
12147,ccw,3,3,3,3,3
12148,ccw,3,3,3,3,3
12149,ccw,3,3,3,3,3
12150,ccw,3,3,3,3,3
12151,ccw,3,3,3,3,3
12152,ccw,3,3,3,3,3
12153,ccw,3,3,3,3,3
12154,ccw,3,3,3,3,3
12155,ccw,3,3,3,3,3
12156,ccw,3,3,3,3,3
12157,ccw,3,3,3,3,3
12158,ccw,3,3,3,3,3
12159,ccw,3,3,3,3,3
12160,ccw,3,3,3,3,3
12161,ccw,3,3,3,3,3
12162,ccw,3,3,3,3,3
12163,ccw,3,3,3,3,3
12164,ccw,3,3,3,3,3
12165,ccw,3,3,3,3,3
12166,ccw,3,3,3,3,3
12167,ccw,3,3,3,3,3
12168,ccw,3,3,3,3,3
12169,ccw,3,3,3,3,3
12170,ccw,3,3,3,3,3
12171,ccw,3,3,3,3,3
12172,ccw,3,3,3,3,3
12173,ccw,3,3,3,3,3
12174,ccw,3,3,3,3,3
12175,ccw,3,3,3,3,3
12176,ccw,3,3,3,3,3
12177,ccw,3,3,3,3,3
12178,ccw,3,3,3,3,3
12179,ccw,3,3,3,3,3
12180,ccw,3,3,3,3,3
12181,ccw,3,3,3,3,3
12182,ccw,3,3,3,3,3
12183,ccw,3,3,3,3,3
12184,ccw,3,3,3,3,3
12185,ccw,3,3,3,3,3
12186,ccw,3,3,3,3,3
12187,ccw,3,3,3,3,3
12188,ccw,3,3,3,3,3
12189,ccw,3,3,3,3,3
12190,ccw,3,3,3,3,3
12191,ccw,3,3,3,3,3
12192,ccw,3,3,3,3,3
12193,ccw,3,3,3,3,3
12194,ccw,3,3,3,3,3
12195,ccw,3,3,3,3,3
12196,ccw,3,3,3,3,3
12197,ccw,3,3,3,3,3
12198,ccw,3,3,3,3,3
12199,ccw,3,3,3,3,3
12200,ccw,3,3,3,3,3
12201,ccw,3,3,3,3,3
12202,ccw,3,3,3,3,3
12203,ccw,3,3,3,3,3
12204,ccw,3,3,3,3,3
12205,ccw,3,3,3,3,3
12206,ccw,3,3,3,3,3
12207,ccw,3,3,3,3,3
12208,ccw,3,3,3,3,3
12209,ccw,3,3,3,3,3
12210,ccw,3,3,3,3,3
12211,ccw,3,3,3,3,3
12212,ccw,3,3,3,3,3
12213,ccw,3,3,3,3,3
12214,ccw,3,3,3,3,3
12215,ccw,3,3,3,3,3
12216,ccw,3,3,3,3,3
12217,ccw,3,3,3,3,3
12218,ccw,3,3,3,3,3
12219,ccw,3,3,3,3,3
12220,ccw,3,3,3,3,3
12221,ccw,3,3,3,3,3
12222,ccw,3,3,3,3,3
12223,ccw,3,3,3,3,3
12224,ccw,3,3,3,3,3
12225,ccw,3,3,3,3,3
12226,ccw,3,3,3,3,3
12227,ccw,3,3,3,3,3
12228,ccw,3,3,3,3,3
12229,ccw,3,3,3,3,3
12230,ccw,3,3,3,3,3
12231,ccw,3,3,3,3,3
12232,ccw,3,3,3,3,3
12233,ccw,3,3,3,3,3
12234,ccw,3,3,3,3,3
12235,ccw,3,3,3,3,3
12236,ccw,3,3,3,3,3
12237,ccw,3,3,3,3,3
12238,ccw,3,3,3,3,3
12239,ccw,3,3,3,3,3
12240,ccw,3,3,3,3,3
12241,ccw,3,3,3,3,3
12242,ccw,3,3,3,3,3
12243,ccw,3,3,3,3,3
12244,ccw,3,3,3,3,3
12245,ccw,3,3,3,3,3
12246,ccw,3,3,3,3,3
12247,ccw,3,3,3,3,3
12248,ccw,3,3,3,3,3
12249,ccw,3,3,3,3,3
12250,ccw,3,3,3,3,3
12251,ccw,3,3,3,3,3
12252,ccw,3,3,3,3,3
12253,ccw,3,3,3,3,3
12254,ccw,3,3,3,3,3
12255,ccw,3,3,3,3,3
12256,ccw,3,3,3,3,3
12257,ccw,3,3,3,3,3
12258,ccw,3,3,3,3,3
12259,ccw,3,3,3,3,3
12260,ccw,3,3,3,3,3
12261,ccw,3,3,3,3,3
12262,ccw,3,3,3,3,3
12263,ccw,3,3,3,3,3
12264,ccw,3,3,3,3,3
12265,ccw,3,3,3,3,3
12266,ccw,3,3,3,3,3
12267,ccw,3,3,3,3,3
12268,ccw,3,3,3,3,3
12269,ccw,3,3,3,3,3
12270,ccw,3,3,3,3,3
12271,ccw,3,3,3,3,3
12272,ccw,3,3,3,3,3
12273,ccw,3,3,3,3,3
12274,ccw,3,3,3,3,3
12275,ccw,3,3,3,3,3
12276,ccw,3,3,3,3,3
12277,ccw,3,3,3,3,3
12278,ccw,3,3,3,3,3
12279,ccw,3,3,3,3,3
12280,ccw,3,3,3,3,3
12281,ccw,3,3,3,3,3
12282,ccw,3,3,3,3,3
12283,ccw,3,3,3,3,3
12284,ccw,3,3,3,3,3
12285,ccw,3,3,3,3,3
12286,ccw,3,3,3,3,3
12287,ccw,3,3,3,3,3
12288,ccw,3,3,3,3,3
12289,ccw,3,3,3,3,3
12290,ccw,3,3,3,3,3
12291,ccw,3,3,3,3,3
12292,ccw,3,3,3,3,3
12293,ccw,3,3,3,3,3
12294,ccw,3,3,3,3,3
12295,ccw,3,3,3,3,3
12296,ccw,3,3,3,3,3
12297,ccw,3,3,3,3,3
12298,ccw,3,3,3,3,3
12299,ccw,3,3,3,3,3
12300,ccw,3,3,3,3,3
12301,ccw,3,3,3,3,3
12302,ccw,3,3,3,3,3
12303,ccw,3,3,3,3,3
12304,ccw,3,3,3,3,3
12305,ccw,3,3,3,3,3
12306,ccw,3,3,3,3,3
12307,ccw,3,3,3,3,3
12308,ccw,3,3,3,3,3
12309,ccw,3,3,3,3,3
12310,ccw,3,3,3,3,3
12311,ccw,3,3,3,3,3
12312,ccw,3,3,3,3,3
12313,ccw,3,3,3,3,3
12314,ccw,3,3,3,3,3
12315,ccw,3,3,3,3,3
12316,ccw,3,3,3,3,3
12317,ccw,3,3,3,3,3
12318,ccw,3,3,3,3,3
12319,ccw,3,3,3,3,3
12320,ccw,3,3,3,3,3
12321,ccw,3,3,3,3,3
12322,ccw,3,3,3,3,3
12323,ccw,3,3,3,3,3
12324,ccw,3,3,3,3,3
12325,ccw,3,3,3,3,3
12326,ccw,3,3,3,3,3
12327,ccw,3,3,3,3,3
12328,ccw,3,3,3,3,3
12329,ccw,3,3,3,3,3
12330,ccw,3,3,3,3,3
12331,ccw,3,3,3,3,3
12332,ccw,3,3,3,3,3
12333,ccw,3,3,3,3,3
12334,ccw,3,3,3,3,3
12335,ccw,3,3,3,3,3
12336,ccw,3,3,3,3,3
12337,ccw,3,3,3,3,3
12338,ccw,3,3,3,3,3
12339,ccw,3,3,3,3,3
12340,ccw,3,3,3,3,3
12341,ccw,3,3,3,3,3
12342,ccw,3,3,3,3,3
12343,ccw,3,3,3,3,3
12344,ccw,3,3,3,3,3
12345,ccw,3,3,3,3,3
12346,ccw,3,3,3,3,3
12347,ccw,3,3,3,3,3
12348,ccw,3,3,3,3,3
12349,ccw,3,3,3,3,3
12350,ccw,3,3,3,3,3
12351,ccw,3,3,3,3,3
12352,ccw,3,3,3,3,3
12353,ccw,3,3,3,3,3
12354,ccw,3,3,3,3,3
12355,ccw,3,3,3,3,3
12356,ccw,3,3,3,3,3
12357,ccw,3,3,3,3,3
12358,ccw,3,3,3,3,3
12359,ccw,3,3,3,3,3
12360,ccw,3,3,3,3,3
12361,ccw,3,3,3,3,3
12362,ccw,3,3,3,3,3
12363,ccw,3,3,3,3,3
12364,ccw,3,3,3,3,3
12365,ccw,3,3,3,3,3
12366,ccw,3,3,3,3,3
12367,ccw,3,3,3,3,3
12368,ccw,3,3,3,3,3
12369,ccw,3,3,3,3,3
12370,ccw,3,3,3,3,3
12371,ccw,3,3,3,3,3
12372,ccw,3,3,3,3,3
12373,ccw,3,3,3,3,3
12374,ccw,3,3,3,3,3
12375,ccw,3,3,3,3,3
12376,ccw,3,3,3,3,3
12377,ccw,3,3,3,3,3
12378,ccw,3,3,3,3,3
12379,ccw,3,3,3,3,3
12380,ccw,3,3,3,3,3
12381,ccw,3,3,3,3,3
12382,ccw,3,3,3,3,3
12383,ccw,3,3,3,3,3
12384,ccw,3,3,3,3,3
12385,ccw,3,3,3,3,3
12386,ccw,3,3,3,3,3
12387,ccw,3,3,3,3,3
12388,ccw,3,3,3,3,3
12389,ccw,3,3,3,3,3
12390,ccw,3,3,3,3,3
12391,ccw,3,3,3,3,3
12392,ccw,3,3,3,3,3
12393,ccw,3,3,3,3,3
12394,ccw,3,3,3,3,3
12395,ccw,3,3,3,3,3
12396,ccw,3,3,3,3,3
12397,ccw,3,3,3,3,3
12398,ccw,3,3,3,3,3
12399,ccw,3,3,3,3,3
12400,ccw,3,3,3,3,3
12401,ccw,3,3,3,3,3
12402,ccw,3,3,3,3,3
12403,ccw,3,3,3,3,3
12404,ccw,3,3,3,3,3
12405,ccw,3,3,3,3,3
12406,ccw,3,3,3,3,3
12407,ccw,3,3,3,3,3
12408,ccw,3,3,3,3,3
12409,ccw,3,3,3,3,3
12410,ccw,3,3,3,3,3
12411,ccw,3,3,3,3,3
12412,ccw,3,3,3,3,3
12413,ccw,3,3,3,3,3
12414,ccw,3,3,3,3,3
12415,ccw,3,3,3,3,3
12416,ccw,3,3,3,3,3
12417,ccw,3,3,3,3,3
12418,ccw,3,3,3,3,3
12419,ccw,3,3,3,3,3
12420,ccw,3,3,3,3,3
12421,ccw,3,3,3,3,3
12422,ccw,3,3,3,3,3
12423,ccw,3,3,3,3,3
12424,ccw,3,3,3,3,3
12425,ccw,3,3,3,3,3
12426,ccw,3,3,3,3,3
12427,ccw,3,3,3,3,3
12428,ccw,3,3,3,3,3
12429,ccw,3,3,3,3,3
12430,ccw,3,3,3,3,3
12431,ccw,3,3,3,3,3
12432,ccw,3,3,3,3,3
12433,ccw,3,3,3,3,3
12434,ccw,3,3,3,3,3
12435,ccw,3,3,3,3,3
12436,ccw,3,3,3,3,3
12437,ccw,3,3,3,3,3
12438,ccw,3,3,3,3,3
12439,ccw,3,3,3,3,3
12440,ccw,3,3,3,3,3
12441,ccw,3,3,3,3,3
12442,ccw,3,3,3,3,3
12443,ccw,3,3,3,3,3
12444,ccw,3,3,3,3,3
12445,ccw,3,3,3,3,3
12446,ccw,3,3,3,3,3
12447,ccw,3,3,3,3,3
12448,ccw,3,3,3,3,3
12449,ccw,3,3,3,3,3
12450,ccw,3,3,3,3,3
12451,ccw,3,3,3,3,3
12452,ccw,3,3,3,3,3
12453,ccw,3,3,3,3,3
12454,ccw,3,3,3,3,3
12455,ccw,3,3,3,3,3
12456,ccw,3,3,3,3,3
12457,ccw,3,3,3,3,3
12458,ccw,3,3,3,3,3
12459,ccw,3,3,3,3,3
12460,ccw,3,3,3,3,3
12461,ccw,3,3,3,3,3
12462,ccw,3,3,3,3,3
12463,ccw,3,3,3,3,3
12464,ccw,3,3,3,3,3
12465,ccw,3,3,3,3,3
12466,ccw,3,3,3,3,3
12467,ccw,3,3,3,3,3
12468,ccw,3,3,3,3,3
12469,ccw,3,3,3,3,3
12470,ccw,3,3,3,3,3
12471,ccw,3,3,3,3,3
12472,ccw,3,3,3,3,3
12473,ccw,3,3,3,3,3
12474,ccw,3,3,3,3,3
12475,ccw,3,3,3,3,3
12476,ccw,3,3,3,3,3
12477,ccw,3,3,3,3,3
12478,ccw,3,3,3,3,3
12479,ccw,3,3,3,3,3
12480,ccw,3,3,3,3,3
12481,ccw,3,3,3,3,3
12482,ccw,3,3,3,3,3
