Date,Run_Number,Num_Epochs_Tot,Train_Loss,Valid_Loss
29:27.3,605,12100,0.056172385,0.080726694
32:44.3,606,12120,0.057745523,0.072879834
36:04.3,607,12140,0.057303341,0.077803996
39:23.0,608,12160,0.055148159,0.079937803
42:47.6,609,12180,0.057180377,0.078076647
46:11.3,610,12200,0.055799794,0.08112278
49:47.2,611,12220,0.056591662,0.083362121
53:15.6,612,12240,0.058271517,0.073121479
56:47.8,613,12260,0.058101369,0.073797688
00:11.6,614,12280,0.055363294,0.080331987
03:37.5,615,12300,0.05679601,0.074770883
07:12.7,616,12320,0.055196579,0.078841888
10:42.4,617,12340,0.056051591,0.073014067
14:14.5,618,12360,0.057509812,0.081722211
17:45.0,619,12380,0.055909615,0.079525389
21:25.7,620,12400,0.055282629,0.076555784
24:57.8,621,12420,0.056908256,0.072389472
28:37.2,622,12440,0.058345519,0.085416577
32:11.1,623,12460,0.057115928,0.082297785
35:47.5,624,12480,0.055274368,0.076752159
39:26.2,625,12500,0.056416263,0.083712622
43:28.6,626,12520,0.057335127,0.075472777
47:09.0,627,12540,0.056847438,0.077384384
50:53.3,628,12560,0.057248228,0.075192689
54:40.0,629,12580,0.057690501,0.072563552
58:26.6,630,12600,0.058564278,0.075273594
02:10.9,631,12620,0.057399072,0.082207998
05:50.0,632,12640,0.055641178,0.076389415
09:42.6,633,12660,0.056910341,0.077063684
13:31.5,634,12680,0.058290408,0.076890802
17:20.7,635,12700,0.054424672,0.077406286
21:13.9,636,12720,0.05672639,0.086212476
24:58.6,637,12740,0.055150651,0.084603344
28:50.3,638,12760,0.057066686,0.078781829
32:41.1,639,12780,0.053616536,0.072494819
36:30.0,640,12800,0.055002565,0.076631407
40:23.2,641,12820,0.056487696,0.080020517
44:13.0,642,12840,0.054602973,0.079588796
48:05.5,643,12860,0.054336536,0.088615092
52:10.8,644,12880,0.055095076,0.083026658
56:03.4,645,12900,0.055747517,0.087306302
59:58.2,646,12920,0.055280919,0.078532424
03:58.2,647,12940,0.054837748,0.081606335
08:00.2,648,12960,0.056653472,0.075905731
12:10.4,649,12980,0.056650329,0.07710107
16:10.0,650,13000,0.05859607,0.083590903
20:25.1,651,13020,0.054602196,0.079406321
24:28.7,652,13040,0.057743,0.07538947
28:25.8,653,13060,0.057127659,0.085914755
32:27.2,654,13080,0.056827376,0.083394483
36:28.7,655,13100,0.05659593,0.083679858
40:29.9,656,13120,0.056633344,0.080785587
44:33.9,657,13140,0.056729519,0.089711879
48:44.3,658,13160,0.05741956,0.077224211
52:50.8,659,13180,0.05620818,0.080580853
57:04.8,660,13200,0.056178354,0.07921499
01:16.0,661,13220,0.055271987,0.083581437
05:24.3,662,13240,0.057351745,0.081859144
09:38.7,663,13260,0.05691827,0.086988097
13:56.2,664,13280,0.055695883,0.089585235
18:11.9,665,13300,0.055234327,0.090553858
22:25.8,666,13320,0.057934662,0.080996597
26:44.4,667,13340,0.055608511,0.084616722
30:58.4,668,13360,0.058154964,0.091050144
35:14.4,669,13380,0.055538276,0.09219452
39:31.7,670,13400,0.05565796,0.086380193
43:47.3,671,13420,0.055508452,0.082834035
48:01.7,672,13440,0.057256651,0.093136361
52:19.5,673,13460,0.057886368,0.086197412
56:44.2,674,13480,0.055364663,0.091039445
01:05.0,675,13500,0.055979598,0.091410244
05:48.8,676,13520,0.054941109,0.084506141
10:20.8,677,13540,0.055280531,0.088541727
14:49.0,678,13560,0.056190438,0.083804045
19:23.1,679,13580,0.056534772,0.084538916
23:51.3,680,13600,0.058850985,0.078666189
28:17.4,681,13620,0.058612718,0.08071157
32:44.1,682,13640,0.055313207,0.078536432
37:22.6,683,13660,0.058287296,0.081229789
41:50.5,684,13680,0.056144359,0.082978646
46:22.2,685,13700,0.056986847,0.073788266
50:57.2,686,13720,0.05599139,0.080757828
55:37.5,687,13740,0.056947739,0.07552372
00:19.8,688,13760,0.056169194,0.080612497
05:06.6,689,13780,0.056883643,0.08502491
25:36.4,690,13800,0.056217132,0.082654073
25:57.5,691,13820,0.055412544,0.087241943
26:19.1,692,13840,0.055097569,0.088982163
26:43.2,693,13860,0.057211765,0.090045537
27:06.2,694,13880,0.057086249,0.0888385
27:29.6,695,13900,0.056319413,0.086111061
27:54.3,696,13920,0.054753059,0.084553803
28:19.8,697,13940,0.056680079,0.089182217
28:50.4,698,13960,0.056211941,0.083506393
29:17.5,699,13980,0.057557793,0.08668966
30:03.3,700,14000,0.055995882,0.088855885
30:32.9,701,14020,0.056565579,0.08877243
31:04.0,702,14040,0.053084907,0.086736596
31:36.0,703,14060,0.056637838,0.082218292
32:20.8,704,14080,0.057069156,0.084314584
32:53.5,705,14100,0.056262347,0.085492971
33:27.0,706,14120,0.053716897,0.08127229
34:02.2,707,14140,0.056580226,0.085727507
34:38.4,708,14160,0.056319752,0.091100208
35:14.8,709,14180,0.055312568,0.083372762
35:52.5,710,14200,0.059002984,0.083481904
36:32.3,711,14220,0.058010664,0.085681517
37:14.9,712,14240,0.057302614,0.089935613
37:58.2,713,14260,0.05668516,0.085740956
38:41.2,714,14280,0.055726613,0.089610049
39:26.6,715,14300,0.05523025,0.080765164
40:10.9,716,14320,0.055572917,0.093697496
40:56.2,717,14340,0.05752541,0.083983877
41:42.9,718,14360,0.057491354,0.089753307
42:30.1,719,14380,0.057913108,0.090193788
43:19.5,720,14400,0.055167457,0.094580775
44:09.0,721,14420,0.057706654,0.08730938
44:59.7,722,14440,0.057166602,0.088959961
45:52.6,723,14460,0.0568272,0.089622504
46:45.0,724,14480,0.054140398,0.093641398
47:48.2,725,14500,0.058935609,0.086323156
48:43.9,726,14520,0.055758542,0.088463595
49:40.6,727,14540,0.058662164,0.086459398
50:52.3,728,14560,0.05618673,0.080597668
52:09.8,729,14580,0.057792624,0.08309393
53:26.1,730,14600,0.055275153,0.077863559
54:44.7,731,14620,0.057291349,0.08977427
56:12.2,732,14640,0.055533596,0.08229627
57:33.6,733,14660,0.055391923,0.077359438
58:59.6,734,14680,0.054723301,0.084770728
00:33.9,735,14700,0.052753464,0.085309137
02:01.8,736,14720,0.057086825,0.092133052
03:29.2,737,14740,0.057048149,0.100672718
04:57.4,738,14760,0.057717941,0.092622789
06:32.8,739,14780,0.05743268,0.091096437
08:09.1,740,14800,0.055523356,0.089219998
09:40.7,741,14820,0.05578743,0.082526849
11:17.9,742,14840,0.056538911,0.089826453
12:55.5,743,14860,0.054914487,0.088605099
14:36.0,744,14880,0.055402486,0.088181232
16:12.7,745,14900,0.055111433,0.091622574
17:46.0,746,14920,0.056069721,0.09141104
19:21.1,747,14940,0.056278394,0.09095735
20:57.6,748,14960,0.056824344,0.091581528
22:45.3,749,14980,0.056491205,0.098355581
24:35.9,750,15000,0.057392681,0.095764391
26:15.8,751,15020,0.056903484,0.090428379
27:58.0,752,15040,0.058226864,0.094296265
29:41.1,753,15060,0.05781088,0.094305231
31:24.4,754,15080,0.055911523,0.10343027
33:08.2,755,15100,0.057964197,0.091928299
34:51.6,756,15120,0.057621832,0.084866812
36:41.2,757,15140,0.058347095,0.084055957
38:34.1,758,15160,0.059571367,0.092460032
40:19.2,759,15180,0.05529655,0.088818218
42:02.4,760,15200,0.05569249,0.088157409
43:59.4,761,15220,0.055401245,0.098729806
45:55.1,762,15240,0.055711141,0.091653216
47:44.7,763,15260,0.054879989,0.095772776
49:41.2,764,15280,0.053404366,0.100928955
51:37.0,765,15300,0.055687209,0.096032597
53:32.3,766,15320,0.056328594,0.088408194
55:27.1,767,15340,0.057410394,0.088382305
57:19.9,768,15360,0.053864158,0.097527812
59:30.8,769,15380,0.05594199,0.097775911
01:30.3,770,15400,0.057034524,0.0985754
03:33.8,771,15420,0.056400806,0.09146731
05:31.0,772,15440,0.055432283,0.100376149
07:35.6,773,15460,0.056274304,0.092573351
09:53.7,774,15480,0.05720889,0.096547136
12:08.9,775,15500,0.059356808,0.094800396
14:13.2,776,15520,0.057058792,0.08831796
16:20.8,777,15540,0.055695543,0.089723433
18:27.4,778,15560,0.058997861,0.096797594
20:31.5,779,15580,0.058651261,0.092602281
22:40.1,780,15600,0.058677293,0.100054277
24:52.8,781,15620,0.058017063,0.089052789
27:05.3,782,15640,0.056695633,0.093144947
29:15.8,783,15660,0.055016603,0.096232439
31:22.5,784,15680,0.056623076,0.092653182
33:34.8,785,15700,0.055461923,0.103055449
35:47.9,786,15720,0.055383946,0.10090386
38:02.7,787,15740,0.056583161,0.102672029
40:19.2,788,15760,0.055588946,0.099391429
42:33.1,789,15780,0.057351217,0.099580196
44:47.2,790,15800,0.055725005,0.096832849
47:06.3,791,15820,0.056368467,0.113999461
49:24.9,792,15840,0.05814804,0.104401492
51:46.2,793,15860,0.05780962,0.106542769
54:04.5,794,15880,0.057104625,0.106471456
56:23.2,795,15900,0.054633656,0.101220319
58:42.3,796,15920,0.05448902,0.101675975
01:09.1,797,15940,0.059560493,0.0847968
03:29.8,798,15960,0.05648284,0.111376775
06:06.9,799,15980,0.055874396,0.095001364
08:57.0,800,16000,0.053805485,0.101790434
11:24.4,801,16020,0.05552299,0.104413867
13:53.4,802,16040,0.055884983,0.093946387
16:19.1,803,16060,0.057185812,0.092330631
18:48.5,804,16080,0.056139299,0.095467548
21:37.8,805,16100,0.056152135,0.098898897
24:03.6,806,16120,0.055218725,0.09688356
26:43.4,807,16140,0.053673648,0.100330229
29:19.0,808,16160,0.055174943,0.09588891
31:57.4,809,16180,0.05764701,0.11679672
34:31.9,810,16200,0.05843018,0.113117873
37:04.4,811,16220,0.055620921,0.109727148
39:40.8,812,16240,0.056651888,0.097476151
42:19.2,813,16260,0.055407839,0.096991388
44:56.3,814,16280,0.05740031,0.102032098
47:36.7,815,16300,0.055864073,0.089211451
50:19.2,816,16320,0.058537122,0.096089922
53:03.6,817,16340,0.054222688,0.105161837
55:52.4,818,16360,0.055121173,0.105196981
58:36.6,819,16380,0.053107692,0.101270823
01:33.7,820,16400,0.055714797,0.103643954
04:21.6,821,16420,0.053477519,0.101028262
07:16.5,822,16440,0.057547656,0.09889742
10:06.0,823,16460,0.057546812,0.095172426
12:57.4,824,16480,0.05568262,0.10163213
16:06.4,825,16500,0.054440264,0.096059725
19:06.1,826,16520,0.056061604,0.106592764
21:59.2,827,16540,0.059132385,0.093460869
24:48.0,828,16560,0.056714932,0.099248794
27:42.1,829,16580,0.056022077,0.10175799
30:31.2,830,16600,0.055813331,0.104365028
33:33.2,831,16620,0.057950875,0.094163487
36:28.4,832,16640,0.055111789,0.097743863
39:23.5,833,16660,0.05491117,0.088881488
42:23.5,834,16680,0.056691161,0.097780029
45:20.0,835,16700,0.056754341,0.103581077
48:19.4,836,16720,0.056811874,0.10986596
51:18.6,837,16740,0.05366884,0.099420323
54:21.4,838,16760,0.054247416,0.091292688
57:22.8,839,16780,0.056149411,0.093976831
00:26.7,840,16800,0.057210269,0.091686013
03:29.9,841,16820,0.054015876,0.100390739
06:35.4,842,16840,0.053496558,0.106107414
09:38.6,843,16860,0.055002808,0.094537344
12:47.7,844,16880,0.056463065,0.104148823
15:51.9,845,16900,0.056282676,0.10219972
18:58.4,846,16920,0.0552603,0.097686681
22:15.3,847,16940,0.05594276,0.095261066
25:25.6,848,16960,0.0589518,0.088504211
28:37.6,849,16980,0.056921428,0.098808128
32:01.7,850,17000,0.056285629,0.105185656
35:15.0,851,17020,0.056546985,0.097834456
38:29.8,852,17040,0.055100343,0.089108164
41:51.2,853,17060,0.055049914,0.100041448
45:14.9,854,17080,0.056158229,0.089632151
48:38.5,855,17100,0.058027548,0.088602005
51:54.3,856,17120,0.057366674,0.103986616
55:15.9,857,17140,0.0561086,0.10181436
58:39.9,858,17160,0.056251653,0.096281565
02:03.5,859,17180,0.05783278,0.099035302
05:29.6,860,17200,0.053942449,0.097221108
08:54.5,861,17220,0.057235556,0.102700372
12:32.1,862,17240,0.0567601,0.10714212
15:59.3,863,17260,0.055516283,0.098773031
19:30.8,864,17280,0.057875629,0.088767053
23:02.5,865,17300,0.055859602,0.107946196
26:37.7,866,17320,0.058908902,0.102610652
30:09.9,867,17340,0.055850656,0.087927588
33:41.4,868,17360,0.056076726,0.103549896
37:12.7,869,17380,0.055874875,0.086849913
40:43.3,870,17400,0.055985679,0.099698552
44:17.4,871,17420,0.055191032,0.100031996
47:55.6,872,17440,0.053896761,0.102294365
51:37.1,873,17460,0.056914825,0.097867784
55:19.2,874,17480,0.054218346,0.102946216
59:11.1,875,17500,0.055751636,0.10287129
02:50.4,876,17520,0.057579076,0.096065255
06:29.4,877,17540,0.057091525,0.091452816
10:10.5,878,17560,0.057678892,0.097755244
13:53.5,879,17580,0.05758855,0.097768459
17:47.5,880,17600,0.055036851,0.097427081
21:31.2,881,17620,0.055789072,0.1005469
25:18.2,882,17640,0.056663579,0.108406217
29:06.8,883,17660,0.054454693,0.096942357
32:55.4,884,17680,0.057491749,0.1020851
36:42.3,885,17700,0.056455868,0.101600499
40:35.5,886,17720,0.057726124,0.097779211
36:57.9,887,17740,0.056839221,0.094630772
40:01.1,888,17760,0.053411717,0.101195521
43:20.9,889,17780,0.052561134,0.093896797
46:22.5,890,17800,0.055323489,0.095181643
49:10.1,891,17820,0.056012118,0.105731167
52:00.8,892,17840,0.05376302,0.096156565
54:46.1,893,17860,0.056439255,0.092687376
57:25.6,894,17880,0.057502542,0.093349629
00:17.4,895,17900,0.056558055,0.093970805
02:54.3,896,17920,0.054816577,0.103404878
05:26.8,897,17940,0.055070708,0.103973033
07:58.2,898,17960,0.054720201,0.098317802
12:39.5,899,17980,0.055003608,0.099490913
15:00.6,900,18000,0.057260018,0.103370972
17:46.1,901,18020,0.057276289,0.103156629
20:26.7,902,18040,0.057120869,0.094194568
22:57.1,903,18060,0.056854358,0.104553933
25:44.9,904,18080,0.056216876,0.102224697
28:20.0,905,18100,0.055760438,0.101662844
30:52.8,906,18120,0.054399531,0.09900162
33:16.5,907,18140,0.057267668,0.088438392
36:10.7,908,18160,0.057189874,0.092906066
38:38.3,909,18180,0.056096227,0.087402808
41:08.6,910,18200,0.054806398,0.098070717
43:23.2,911,18220,0.057221425,0.102275493
46:04.5,912,18240,0.053948428,0.096536875
48:49.3,913,18260,0.052583183,0.10675147
51:10.0,914,18280,0.054400733,0.106050639
53:30.3,915,18300,0.057736888,0.110604142
55:42.0,916,18320,0.052936501,0.106976074
58:03.8,917,18340,0.054471762,0.103235396
00:22.1,918,18360,0.05634982,0.110196432
02:44.5,919,18380,0.056143529,0.092363958
05:10.9,920,18400,0.057221829,0.101867999
07:20.9,921,18420,0.05543958,0.106203634
09:43.6,922,18440,0.054641087,0.102791425
12:01.5,923,18460,0.053360946,0.106754528
14:42.8,924,18480,0.054994947,0.105534358
17:16.5,925,18500,0.056549127,0.112073281
19:47.3,926,18520,0.053724502,0.100283842
22:16.1,927,18540,0.055231894,0.116650488
24:35.2,928,18560,0.054164278,0.12061641
27:17.0,929,18580,0.054715547,0.113876993
29:46.1,930,18600,0.055783436,0.102746981
32:14.7,931,18620,0.054978687,0.112452456
34:38.8,932,18640,0.055446597,0.102622544
37:03.4,933,18660,0.055973498,0.105374804
39:19.0,934,18680,0.052677333,0.100476078
41:29.0,935,18700,0.053263304,0.109200833
43:45.4,936,18720,0.056349919,0.093762099
46:14.0,937,18740,0.055220526,0.101959692
48:41.0,938,18760,0.055185801,0.111288523
50:56.1,939,18780,0.05450433,0.107879017
53:10.7,940,18800,0.056323639,0.105611323
55:26.3,941,18820,0.055115639,0.102633193
57:50.4,942,18840,0.056579301,0.104157732
00:14.8,943,18860,0.055600347,0.097203385
02:34.7,944,18880,0.055744486,0.10321547
05:01.4,945,18900,0.054427904,0.105293789
07:30.0,946,18920,0.055871834,0.103525459
09:56.0,947,18940,0.056600296,0.095668974
12:18.4,948,18960,0.053851537,0.114901662
14:51.1,949,18980,0.052653001,0.103973393
17:20.7,950,19000,0.054905788,0.097277721
19:46.7,951,19020,0.05656657,0.107178552
22:31.0,952,19040,0.057235547,0.098700968
25:00.9,953,19060,0.054779448,0.093392788
27:38.6,954,19080,0.055983495,0.093185632
30:11.0,955,19100,0.054649867,0.111395038
32:37.8,956,19120,0.055949948,0.102320403
35:06.3,957,19140,0.055371101,0.098390139
37:31.5,958,19160,0.054903907,0.100182692
40:01.8,959,19180,0.055760382,0.101716554
42:52.9,960,19200,0.056811324,0.087669917
45:21.0,961,19220,0.05636453,0.098375438
47:59.2,962,19240,0.056249562,0.105844653
50:42.0,963,19260,0.056215439,0.095940939
53:12.0,964,19280,0.056794518,0.092960978
55:42.4,965,19300,0.055942837,0.10077973
58:11.9,966,19320,0.053544332,0.108194986
00:49.3,967,19340,0.055054238,0.096774867
03:21.2,968,19360,0.057693365,0.098394471
05:55.4,969,19380,0.055202875,0.105655667
08:37.9,970,19400,0.055801516,0.096204234
11:14.9,971,19420,0.055308132,0.096331689
13:57.0,972,19440,0.054697191,0.103082198
17:06.1,973,19460,0.058237584,0.098633379
19:55.7,974,19480,0.055800745,0.08994776
22:37.9,975,19500,0.0542516,0.099020424
25:19.1,976,19520,0.057160197,0.094337472
27:52.6,977,19540,0.052532402,0.100390217
30:30.9,978,19560,0.05727351,0.107975506
33:11.0,979,19580,0.054246457,0.093988537
35:54.9,980,19600,0.052988096,0.099019609
38:43.1,981,19620,0.054455018,0.09928194
41:40.4,982,19640,0.054318439,0.108998481
44:21.6,983,19660,0.05421106,0.096124665
47:10.8,984,19680,0.056100002,0.101654629
49:54.1,985,19700,0.05659836,0.107199295
52:43.3,986,19720,0.057057097,0.108408095
55:31.9,987,19740,0.05788069,0.097200198
58:13.8,988,19760,0.05458863,0.100022134
01:02.8,989,19780,0.056718976,0.092722393
03:48.7,990,19800,0.057240737,0.105473788
06:52.3,991,19820,0.058272807,0.092484944
09:40.8,992,19840,0.054711233,0.095583951
12:28.4,993,19860,0.056483709,0.0981151
15:21.2,994,19880,0.056006144,0.101337394
18:08.0,995,19900,0.057461092,0.090517808
21:02.5,996,19920,0.056495175,0.095343755
23:56.1,997,19940,0.057339669,0.09503819
26:48.1,998,19960,0.056209599,0.095493431
29:53.5,999,19980,0.052590858,0.09566481
32:53.1,1000,20000,0.056533622,0.102081425
35:48.6,1001,20020,0.056592061,0.086357388
38:40.3,1002,20040,0.057449584,0.088475685
41:50.4,1003,20060,0.05790057,0.095581584
44:44.4,1004,20080,0.056983527,0.086352701
47:42.8,1005,20100,0.056111784,0.086366133
50:40.0,1006,20120,0.057084987,0.093963314
53:33.8,1007,20140,0.05761392,0.084872609
56:32.5,1008,20160,0.058073384,0.090435826
59:28.1,1009,20180,0.055891262,0.09622363
02:25.1,1010,20200,0.054459591,0.104526556
05:23.4,1011,20220,0.054334109,0.103149154
08:34.7,1012,20240,0.056040292,0.083496125
11:36.0,1013,20260,0.05825526,0.080319384
14:39.0,1014,20280,0.054140581,0.086995913
17:43.7,1015,20300,0.055438423,0.088718867
20:56.1,1016,20320,0.0565861,0.085040174
24:05.1,1017,20340,0.05637716,0.085708712
27:08.5,1018,20360,0.059258979,0.083663296
30:14.0,1019,20380,0.052501689,0.080434088
34:29.4,1020,20400,0.052230234,0.087296837
37:49.3,1021,20420,0.057849246,0.088119913
40:55.6,1022,20440,0.055982836,0.08429764
45:06.8,1023,20460,0.056613296,0.080146244
48:31.3,1024,20480,0.055940477,0.101992102
51:43.7,1025,20500,0.053805193,0.093978994
54:59.4,1026,20520,0.058296475,0.082827883
58:17.5,1027,20540,0.053500528,0.094672122
01:38.7,1028,20560,0.057776528,0.085404923
04:58.3,1029,20580,0.055643548,0.079101362
08:25.1,1030,20600,0.056054998,0.08880742
11:40.3,1031,20620,0.057106068,0.078193681
14:56.8,1032,20640,0.057700005,0.096955399
18:09.5,1033,20660,0.054738843,0.085454517
21:33.6,1034,20680,0.05521902,0.089969495
24:48.9,1035,20700,0.055379125,0.094074969
28:07.0,1036,20720,0.055570943,0.098270271
31:27.5,1037,20740,0.055359529,0.0913778
34:50.7,1038,20760,0.053993235,0.099141993
38:18.4,1039,20780,0.05691076,0.085624475
41:43.6,1040,20800,0.0550944,0.094116108
45:12.4,1041,20820,0.054073927,0.094835907
48:32.8,1042,20840,0.054468073,0.090131586
51:59.8,1043,20860,0.054624416,0.089116689
55:31.7,1044,20880,0.053115505,0.090542917
58:58.9,1045,20900,0.055356521,0.086845219
02:26.1,1046,20920,0.05456845,0.087735921
05:55.6,1047,20940,0.055031691,0.094846227
09:28.9,1048,20960,0.053488343,0.085851804
13:18.6,1049,20980,0.055587495,0.086828955
16:51.8,1050,21000,0.055207658,0.087940567
20:31.7,1051,21020,0.056033119,0.089362236
24:22.4,1052,21040,0.053729848,0.08911565
28:04.5,1053,21060,0.054774876,0.092696619
31:42.2,1054,21080,0.056450866,0.090851565
35:25.8,1055,21100,0.056640444,0.087184435
39:05.4,1056,21120,0.053898313,0.092404782
42:49.1,1057,21140,0.054138063,0.087427787
46:28.5,1058,21160,0.052101403,0.087130196
50:13.4,1059,21180,0.055130856,0.097536879
53:57.5,1060,21200,0.053839093,0.093960539
57:50.2,1061,21220,0.054124657,0.092112536
01:38.1,1062,21240,0.054851816,0.096916623
05:38.3,1063,21260,0.055970974,0.087931117
09:29.6,1064,21280,0.056374223,0.097670331
13:26.6,1065,21300,0.055377451,0.091843948
17:22.0,1066,21320,0.055088354,0.097614369
